word,part_of_speech,meaning,example,example_meaning,definition,ID
titter,verb,cười khúc khích,"Centurion, why do they titter so?",""" Rách phu trưởng, "" tại sao họ cười dữ vậy?",A nervous or repressed giggle.,5891
leprosy,noun,phong cùi,"If the contamination has spread in the house, it is malignant leprosy + in the house.",Nếu vết lây nhiễm đã lan trong nhà thì đó là vết phong cùi ác tính.,(pathology) An infectious disease caused by infection byMycobacterium leprae.,5892
hygiene,noun,vệ sinh,"The public baths served hygienic , social and cultural functions.","Các nhà tắm công cộng phục vụ các chức năng vệ sinh , xã hội và văn hóa.","The science of health, its promotion and preservation.",5893
whit,noun,not a whit,"Whit , please!","Whit , làm ơn!",The smallest part or particle imaginable; an iota.,5894
beige,adjective,Be,All we're good for now is a beige bloody bungalow.,Ta chỉ hợp với căn nhà gỗ màu be .,"A slightly yellowish gray colour, as that of unbleached wool.",5895
indefinitely,adverb,vô thời hạn,"In 2009, construction was postponed indefinitely due to the global economic crisis.","Trong năm 2009, xây dựng đã bị hoãn lại vô thời hạn do khủng hoảng kinh tế toàn cầu.","For a long time, no end defined",5896
outspoken,adjective,thẳng thắn,"He was a strong, outspoken person, just like one of us.","Anh là người mạnh mẽ, thẳng thắn như chúng tôi.","Speaking, or spoken, freely, openly, or boldly; vocal.",5897
avow,verb,thừa nhận,6:9 To bring all avowed and freewill offerings to the Temple on the first subsequent festival — Deut.,Mang tất cả các đồ vật được thừa nhận và tự nguyện đến đền thánh và lễ hội tiếp theo đầu tiên — Deut.,"(transitive) To declare openly and boldly, as something believed to be right; to own, acknowledge or confess frankly.",5898
segregation,noun,sự phân ly,"This property was first observed by Gregor Mendel, who studied the segregation of heritable traits in pea plants.","Đặc tính này lần đầu được nhận biết bởi Gregor Mendel, khi nghiên cứu sự phân ly các tính trạng di truyền ở đậu Hà Lan.","The setting apart or separation of things or people, as a natural process, a manner of organizing people the may be voluntary or enforced by law.",5899
sympathizer,adjective,người có cảm tình,This stimulated the interest of sympathizers in Jewish Messianic aspirations.,Điều này khiến cho những người có cảm tình với Do Thái Giáo chú ý đến những khát khao mong đợi Đấng Mê-si.,Who sympathizes (with something).,5900
idealism,noun,chủ nghĩa duy tâm,"When the pedal hits the metal, the idealism can get moved away.","Khi bị thúc giục, chủ nghĩa duy tâm có thể sẽ bị đẩy lùi.",The property of a person of having high ideals that are usually unrealizable or at odds with practical life.,5901
regardless,adjective,không kể,"Regardless of that, you control the power now.","Không kể chuyện đó, giờ anh đang điều khiển khả năng đó.",Having no regard; heedless; careless.,5902
crinkle,verb,uốn,"Her nose crinkles , as if I had farted.","Mũi cô ta khỉnh lên, như thể tôi vừa đánh rắm.","To fold, crease, crumple, or wad.",5903
furiously,adverb,điên cuồng,The Civilistas react furiously .,Báo chí đã phản ứng phẫn nộ.,in a furious manner; angrily.,5904
stroll,verb,đi dạo,Think I'll go for a stroll .,Tôi nghĩ mình sẽ đi dạo một chút.,A wandering on foot; an idle and leisurely walk; a ramble.,5905
huddle,verb,chụm,No doubt you and David Estes have already huddled about this mess?,Không có nghi ngờ ông và David Estes đã chụm đầu với nhau vụ này?,(intransitive) to curl one's legs up to the chest and keep one's arms close to the torso; to crouch; to assume a position similar to that of an embryo in the womb,5906
wade,verb,lội,"The Minamoto warriors waded across, but their ambush failed when the Taira clan could distinguish dry friend from soaking, dripping wet foe, even in the pitch dark of night.","Các chiến binh của gia tộc Minamoto lội qua sông, nhưng cuộc phục kích của họ thất bại khi gia tộc Taira có thể phân biệt quân nhà đang khô với quân địch người đầy nước, kể cả ở trong đêm tối.",(intransitive) to walk through water or something that impedes progress.,5907
creek,noun,lạch,"Baramba, which was the name of a creek and station in the Queensland district of Burnett, established in the 1840s and later abandoned, leaving many of the horses to escape into the wild.","Baramba, đó là tên của một con lạch và trạm ở huyện Queensland của Burnett, được thành lập vào những năm 1840 và sau đó bị bỏ rơi, để lại nhiều của những con ngựa để thoát ra ngoài thiên nhiên.","(UK, India) A small inlet or bay, narrower and extending further into the land than a cove; a recess in the shore of the sea, or of a river.",5908
reptile,noun,bò sát,That helps place dollies in the long history of marine reptiles .,No giúp xác định địa điểm những con Dolly trong quá khứ dài của loài bò sát biển.,A cold-blooded vertebrate of the Class Reptilia.,5909
persuasive,adjective,có sức thuyết phục,"As we endeavor to speak persuasively , what should we keep in mind?","Nếu muốn lời nói của mình có sức thuyết phục , chúng ta nên nhớ những điều gì?",able to persuade; convincing,5910
halo,verb,vầng hào quang,I finally got rid of my halo .,Cuối cùng em đã đánh mất vầng hào quang của mình.,"(astronomy) A circular band of coloured light, visible around the sun or moon etc., caused by reflection and refraction of light by ice crystals in the atmosphere.",5911
nix,verb,chú ý,Essentially nixing the girls you don't want to bang.,Hãy chú ý tới các cô gái kia. Bem hết những cô gái nào anh không muốn.,(colloquial): nothing.,5912
rally,verb,tập hợp lại,Our forces rallied ... wand drove the Orcs back.,Chúng ta tập hợp lại và đẩy lui bọn Chằn.,"(squash (sport), table tennis, tennis, badminton) A sequence of strokes between serving and scoring a point.",5913
migraine,noun,chứng đau nửa đầu,A doc in St. Louis gave'em to me for migraine .,Một bác sĩ ở St.Louis kê thuốc này cho chứng đau nửa đầu .,"(pathology) A severe, disabling headache, usually affecting only one side of the head, and often accompanied by nausea, vomiting, photophobia and visual disturbances.",5914
indentation,noun,chỗ thụt vào,"Aboukir Bay is a coastal indentation 16 nautical miles (30 km) across, stretching from the village of Abu Qir in the west to the town of Rosetta to the east, where one of the mouths of the River Nile empties into the Mediterranean.","Vịnh Aboukir là một chỗ thụt vào ở ven biển dài 16 hải lý (30 km), kéo dài từ làng Abu Qir ở phía tây đến thị trấn Rosetta ở phía Đông, nơi mà một trong những cửa của sông Nin chảy ra Địa Trung Hải.",The act of indenting or state of being indented.,5915
ignition,noun,bộ phận đánh lửa,Might be an ignition problem with your Mustang.,Có thể bộ phận đánh lửa của chiếc Mustang có vấn đề.,The act of igniting.,5916
jumble,verb,trộn lộn xộn,It's all jumbled together.,tất cả trộn lẫn vào nhau.,A mixture of unrelated things.,5917
opalescent,adjective,trắng đục,"The OWL 2 translation of the vocabulary of X3D can be used to provide semantic descriptions for 3D models, which is suitable for indexing and retrieval of 3D models by features such as geometry, dimensions, material, texture, diffuse reflection, transmission spectra, transparency, reflectivity, opalescence , glazes, varnishes, and enamels (as opposed to unstructured textual descriptions or 2.5D virtual museums and exhibitions using Google Street View on Google Arts & Culture, for example).","Các OWL 2 bản dịch của từ vựng của X3D có thể được sử dụng để cung cấp giới thiệu ngữ nghĩa cho các mô hình 3D, đó là thích hợp cho việc lập chỉ mục và tìm kiếm các mô hình 3D bằng các tính năng như hình học, kích thước, vật liệu, kết cấu, phản xạ khuếch tán, phổ truyền, tính minh bạch, độ phản chiếu, màu trắng đục , men, vecni và men (trái ngược với mô tả văn bản phi cấu trúc hoặc các bảo tàng và triển lãm ảo 2.5D bằng Google Street View trên Google Arts & Culture, chẳng hạn).",Exhibiting a milky iridescence like that of an opal.,5918
warmonger,verb,kẻ hiếu chiến,He was determined not to let his work fall into the hands of warmongers .,Ông quyết tâm không để nghiên cứu của mình Rơi vào tay những kẻ hiếu chiến .,"(pejorative) a bellicist, someone who advocates war; a militarist",5919
clemency,noun,khoan dung,What would you do to influence His Excellency's clemency ?,Nàng sẽ làm gì để cầu xin lòng khoan dung của Đức Ngài?,"The gentle or kind exercise of power; leniency, mercy.",5920
arpeggio,noun,hợp âm rải,"It begins in 6 8 time, with an arpeggio guitar theme in D minor, progressing through E7(♭9) and B♭7 before cadencing on an A augmented chord.","Bài hát bắt đầu với nhịp 6/8, với một guitar hợp âm rải trên Rê thứ, phát triển tới E7(♭9) và B♭7 before cadencing on an A augmented chord.","(music) The notes of a chord played individually instead of simultaneously, usually moving from lowest to highest.",5921
verboten,adjective,bị cấm,"So when Brother Frost thundered out, “ VERBOTEN !”","Vì thế, khi anh Frost nói lớn cụm từ “ VERBOTEN !”","forbidden, prohibited",5922
