word,part_of_speech,meaning,example,example_meaning,definition,ID
migratory,adjective,di trú,Catching Migratory “Fish”,Bắt “cá” di trú,migrating,7303
deficiency,noun,sự thiếu hụt,"because vitamin D deficiency ,","bởi sự thiếu hụt vitamin D,",(uncountable) Inadequacy or incompleteness.,7304
paradoxical,adjective,nghịch lý,"In a population consisting entirely of paradoxical strategists, nobody ever gets hurt.","Trong một quần thể gồm toàn bộ chiến lược gia nghịch lý , chưa ai từng bị thương.",Having self-contradictory properties.,7305
ancestral,adjective,di truyền,"In modern usage, ""Scottish people"" or ""Scots"" is used to refer to anyone whose linguistic, cultural, family ancestral or genetic origins are from Scotland.","Trong sử dụng hiện đại, ""người Scotland"" được dùng để chỉ bất cứ ai có nguồn gốc ngôn ngữ, văn hóa, gia đình tổ tiên hoặc di truyền là từ các nước Scotland.","Of, pertaining to, derived from, or possessed by, an ancestor or ancestors; as, an ancestral estate.",7306
irrigate,verb,tưới,"Mali was estimated to have 2,358 square kilometers of irrigated land in 2003.",Mali ước tính có 2.358 km2 diện tích đất được tưới tiêu vào năm 2003.,"To supply farmland with water, by building ditches, pipes, etc.",7307
polyglot,noun,biết nhiều thứ tiếng,People who speak several languages are also called polyglots .,Những người biết nhiều thứ tiếng cũng được gọi là người nói đa ngữ chế (polyglot).,"Versed in, or speaking, many languages.",7308
mnemonic,adjective,giúp trí nh,They used mnemonics .,Họ sử dụng các kỹ thuật ghi nhớ .,Of or relating to mnemonics: the study of techniques for remembering anything more easily.,7309
downtrodden,adjective,bị áp bức,But I never lost my concern for the downtrodden .,Nhưng tôi không bao giờ ngừng quan tâm đến những người bị áp bức .,"(figuratively) oppressed, persecuted or subjugated",7310
despot,noun,kẻ chuyên quyền,"He was not a despot , constantly reminding his disciples that they had to obey him.","Ngài không là kẻ chuyên quyền , lúc nào cũng nhắc môn đồ là họ phải vâng lời ngài.",A ruler with absolute power; a tyrant.,7311
alluvial,adjective,đất bồi,The alluvial valleys of the Northern Range and the soils of the East–West Corridor are the most fertile.,"Các châu thổ đất bồi của Dãy phía bắc và vùng đất ""Hành lang Đông Tây"" là màu mỡ nhất.",Pertaining to the soil deposited by a stream.,7312
productive,adjective,màu mỡ,"The enemy desolates the productive land, making food scarce.",Quân thù làm cho vùng đất màu mỡ thành hoang vu khiến thực phẩm khan hiếm.,yielding good or useful results; constructive,7313
salary,adjective,lương bổng,"As a rule , wages and salaries are not discussed during the first interview .",Thông thường thì người ta không thảo luận về lương bổng trong cuộc phỏng vấn thứ nhất .,"a fixed amount of money paid to a worker, usually measured on a monthly or annual basis, not hourly, as wages. Implies a degree of professionalism and/or autonomy.",7314
perfect,adjective,hoàn hảo,So perfect .,Thật hoàn hảo .,Fitting its definition precisely.,7315
adventure,verb,mạo hiểm,"There were adventure games, quiz games, strategy games, and action games.","Có những trò chơi như mạo hiểm , thi đố, chiến lược và hành động.","That which happens without design; chance; hazard; hap; hence, chance of danger or loss.",7316
anchor,verb,bỏ neo,"Because of fear of smashing into some rocks in the dark, they drop their anchors .","Vì sợ tàu đập vào đá trong đêm tối, họ bỏ neo .",(nautical) A tool used to moor a vessel to the bottom of a sea or river to resist movement.,7317
bilge,verb,chuyện bậy bạ,Bilge snipe.,Con Bilchsteim ấy.,"(nautical) The rounded portion of a ship's hull, forming a transition between the bottom and the sides.",7318
booty,noun,chiến lợi phẩm,Now we bring home the Booty .,Bây giờ chúng ta mang chiến lợi phẩm về.,"(nautical) A form of prize which, when a ship was captured at sea, could be distributed at once.",7319
cannon,noun,pháo,"He also used soldiers, Japanese officers volunteered to stay in Vietnam and some of the supplies provided by France (in Hòn Gai French troops provided the Việt Minh with cannons to kill some of the positions commanded by the Great Occupation) in this campaign.","Ông cũng sử dụng các binh lính, sĩ quan Nhật Bản tình nguyện ở lại Việt Nam và một số vũ khí do Pháp cung cấp (ở Hòn Gai quân Pháp cung cấp cho Việt Minh những khẩu pháo để diệt một số vị trí do quân Đại Việt chiếm giữ) trong chiến dịch này.","(sports, billiards, snooker, pool) A shot in which the ball struck with the cue comes in contact with two or more balls on the table; a hitting of two or more balls with the player's ball.",7320
coast,noun,bờ biển,Less fish and more meat is eaten away from the coast .,Ra xa khỏi vùng bờ biển người ta ăn nhiều thịt và ít cá hơn.,(intransitive) To glide along without adding energy.,7321
dangerous,adjective,nguy hiểm,He is a powerful and dangerous man.,Anh ta là một người có thế lực và rất nguy hiểm .,Full of danger.,7322
maroon,noun,hạt dẻ,Maroon .,Màu hạt dẻ .,"Associated with Maroon culture, communities or peoples.",7323
outlaw,verb,cấm,"Leon Nemoy, an author on the Karaite movement, writes: “While the Talmud remained theoretically outlawed , much talmudic material was quietly incorporated into Karaite practice of law and custom.”","Leon Nemoy, một tác giả về phong trào Karaite viết: “Trong khi trên lý thuyết sách Talmud tiếp tục bị cấm , nhiều tài liệu của sách Talmud được kín đáo đưa vào dùng trong luật pháp và phong tục của người Karaite”.",A fugitive from the law.,7324
ampersand,noun,ký hiệu,"You know, Ray was the one who wore the ampersands in the family.",Ray là người có ký hiệu & trên trán.,"The symbol ""&"".",7325
asterisk,verb,hoa thị,Include any number of digits followed by an asterisk (*).,Bạn cần nhập tất cả các chữ số đứng trước dấu hoa thị (*).,"Symbol (*), used to highlight a particular word or sentence, often to indicate a footnote.",7326
colon,noun,dấu hai chấm,Note that you must include the colon (:) after keyword in each segment.,Lưu ý rằng bạn phải bao gồm dấu hai chấm (:) sau từ khóa trong mỗi phân đoạn.,"(grammar) The punctuation mark "" :"".",7327
comma,noun,dấu phẩy,"To include commas in the label name, use the string ""%2c"" in your spreadsheet.","Để bao gồm dấu phẩy trong tên nhãn, sử dụng chuỗi ""%2c"" trong bảng tính của bạn.","Punctuation mark , (usually indicating a pause between parts of a sentence or between elements in a list).",7328
dash,verb,nét,Little blue cod swimming in for a dash of color.,Cá tuyết xanh nhỏ bơi như nét vẽ của mầu sắc.,"(typography) Any of the following symbols: ‒ (figure dash), – (en dash), — (em dash), or ― (horizontal bar).",7329
ellipsis,noun,hiện tượng tĩnh dược,When does Ellipsis expire?,khi nào Ellipsis hết hạn?,"(typography) A mark consisting of three periods, historically with spaces in between, before, and after them “ . . . ”, nowadays a single character “...” (used in printing to indicate an omission).",7330
exclamation point,noun,dấu chấm than,They're all exclamation points .,Chúng đều là dấu chấm than .,The symbol ! (an exclamation mark),7331
hyphen,verb,dấu gạch nối,"Imagine — we still spell ""teen-ager"" with a hyphen ,","Thử nghĩ xem — chúng tôi vẫn còn viết chữ ""teen-ager"" có dấu gạch nối ,","Symbol ""-"", typically used to join two or more words to form a compound term, or to indicate that a word has been split at the end of a line.",7332
parenthesis,noun,dấu ngoặc đơn,"The $A or $B refers to the Field, and the number refers to which parenthesis to grab.",$A hoặc $B cho biết Trường và số cho biết dấu ngoặc đơn nào cần sử dụng.,"A clause, phrase or word which is inserted (usually for explanation or amplification) into a passage which is already grammatically complete, and usually marked off with brackets, commas or dashes.",7334
period,noun,thời kỳ,"During the Mycenaean period , the Atticans lived in autonomous agricultural societies.","Vào thời kỳ Mycenae, những người Attica sinh sống trong một xã hội nông nghiệp tự trị.","A period of time in history seen as a single coherent entity; an epoch, era. [from 16th c.]",7335
question mark,noun,dấu chấm hỏi,The question mark (?),Dấu chấm hỏi (?),"The punctuation mark “?”, used at the end of a sentence to indicate a question.",7336
quotation mark,noun,dấu trích dẫn,Don't use quotation marks .,Bạn không được sử dụng dấu ngoặc kép.,"(UK) One of a pair of quotation marks used to denote a quotation in writing. The symbol used at the beginning of the quotation(""opening quotation mark"")is usually“(""open inverted commas"") or‘(""open inverted comma""), and the symbol at the end(""closing quotation mark"") is”(""close inverted commas"") or’(""close inverted comma"").",7337
semicolon,noun,dấu chấm phẩy,Sequence points are defined by: Statement ends at semicolons .,Dãy các điểm được định nghĩa bởi: Các kết thúc của mệnh đề tại các dấu chấm phẩy .,The punctuation mark ';' .,7338
adopt,verb,nhận làm con nuôi,Who says adopted children abroad can't speak Korean?,Ai nói được nhận làm con nuôi ở nước ngoài thì không thể nói được tiếng Hàn?,"(transitive) To take by choice into relationship, as, child, heir, friend, citizen, etc.; especially to take voluntarily (a child of other parents) to be in the place of, or as, one's own child.",7339
