Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Eleven,,"Alex loves planes and dreams of getting a dog for his birthday. But September 11th, 2001—Alex's 11th birthday—becomes a day when he will experience both tragedy and hope.",https://cdn.vocabulary.com/units/sk3555hi/cover.jpeg?width=220&v=16d50468e62,https://www.amazon.com/dp/099118100X?tag=vocabulary01-20,Tom Rogers,"Grade 5,Grade 6,Literature",/lists/sk3555hi/eleven
Girl in the Blue Coat,,"As World War II rages, Hanneke is hired to find a Jewish teenager who disappeared from the house in which she was hiding. In the course of her search, Hanneke is drawn into the Dutch resistance movement secretly fighting the Nazis.",https://cdn.vocabulary.com/units/skhioupq/cover.jpeg?width=220&v=16c4f4a49ae,https://www.amazon.com/dp/0316260630?tag=vocabulary01-20,Monica Hesse,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/skhioupq/girl-in-the-blue-coat
Project Mulberry,,Seventh graders Julia and Patrick try to win a prize at the state fair by raising silkworms.,https://cdn.vocabulary.com/units/skid53dq/cover.jpg?width=220&v=17c9ee78f67,https://www.amazon.com/dp/0544935217?tag=vocabulary01-20,Linda Sue Park,Literature,/lists/skid53dq/project-mulberry
Ripped from the Headlines: December 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/sl5wquhr/feature.png?width=500&v=18c44c0827d,,,Events,/lists/sl5wquhr/ripped-from-the-headlines-december-2022
The Diviners,,"In this first book of the series, seventeen-year-old Evangeline O’Neill is enjoying life in 1920s New York City, until her museum curator uncle is called in to consult on a murder and she realizes that her ability to read objects could be helpful.",https://cdn.vocabulary.com/units/smdl52ai/cover.png?width=220&v=18a46e8a75f,,Libba Bray,Literature,/lists/smdl52ai/diviners
Native Son,,"This controversial novel explores the ways that poverty, racism, and hardship lead a young man to commit a shocking act of violence.",https://cdn.vocabulary.com/units/sn3gez3c/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/006083756X?tag=vocabulary01-20,Richard Wright,Literature,/lists/sn3gez3c/native-son
When Sea Becomes Sky,,"On Pelican Island, where both developers and a drought are threatening the Carolina salt marsh, twelve-year-old Rebecca (Bex) Wheeler discovers a statue, whose mystery distracts her from family troubles.",https://cdn.vocabulary.com/units/sn3mu7ws/cover.png?width=220&v=1911381469f,https://www.amazon.com/dp/1547610859?tag=vocabulary01-20,Gillian McDunn,Literature,/lists/sn3mu7ws/when-sea-becomes-sky
The Ogress and the Orphans,,"After an ogress is accused of abducting the children of Stone-in-the-Glen, a group of orphans try to save her and convince the townspeople of her good nature.",https://cdn.vocabulary.com/units/snjmhcwh/cover.jpg?width=220&v=1848d083945,https://www.amazon.com/dp/1643750747?tag=vocabulary01-20,Kelly Barnhill,Literature,/lists/snjmhcwh/ogress-and-the-orphans
Prometheus Unbound,,"First published in 1820, this lyrical drama tells the story of how Prometheus is freed from his imprisonment after he defies the gods by giving fire to humans.",https://cdn.vocabulary.com/units/sokvw2ms/cover.jpeg?width=220&v=1803cd4c4e2,https://www.amazon.com/dp/0615149758?tag=vocabulary01-20,Percy Bysshe Shelley,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/sokvw2ms/prometheus-unbound
Holding Up the Universe,,Two struggling teenagers form a powerful bond during group counseling sessions.,https://cdn.vocabulary.com/units/sol5snmq/cover.jpeg?width=220&v=17791abff20,https://www.amazon.com/dp/0385755953?tag=vocabulary01-20,Jennifer Niven,Literature,/lists/sol5snmq/holding-up-the-universe
Harry Potter and the Prisoner of Azkaban,,"As he begins his third year at Hogwarts, Harry learns that the notorious Sirius Black has escaped from prison — and might be after Harry. Learn these words from the third novel in J.K. Rowling's wildly popular fantasy series.",https://cdn.vocabulary.com/units/solgvxqf/cover.jpeg?width=220&v=16ddb88c97c,https://www.amazon.com/dp/0439136369?tag=vocabulary01-20,J.K. Rowling,Literature,/lists/solgvxqf/harry-potter-and-the-prisoner-of-azkaban
Courage to Soar,"A Body in Motion, A Life in Balance","In this autobiography, cowritten with Michelle Burford, decorated gymnast Simone Biles recounts her path to becoming an Olympic gold medalist.",https://cdn.vocabulary.com/units/speqquyd/cover.jpeg?width=220&v=1700cea13cd,https://www.amazon.com/dp/031075948X?tag=vocabulary01-20,Simone Biles,"Literature,Non-Fiction",/lists/speqquyd/courage-to-soar
"Love, Ruby Lavender",,"When her grandmother Miss Eula leaves Mississippi for the summer, nine-year-old Ruby Lavender misses their adventures, so they write letters to continue sharing their lives.",https://cdn.vocabulary.com/units/sqat4utc/cover.png?width=220&v=1870f5754ce,https://www.amazon.com/dp/0152054782?tag=vocabulary01-20,Deborah Wiles,"Grade 5,Literature",/lists/sqat4utc/love-ruby-lavender
The Call of the Wild,,"In this action-packed adventure story, a domesticated dog must shed his civilized ways to become a proper sled dog during the Yukon Gold Rush. Read the full text here.",https://cdn.vocabulary.com/units/sqaxnmsq/cover.jpeg?width=220&v=16c25019ae1,https://www.amazon.com/dp/0486264726?tag=vocabulary01-20,Jack London,"Grade 6,Grade 7,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/sqaxnmsq/call-of-the-wild
The Iliad,,"Translated from the original Greek by Robert Fagles, this epic poem relates events from the Trojan War, including the exploits of Achilles.",https://cdn.vocabulary.com/units/srd5c4zc/cover.jpg?width=220&v=178ef8934dd,https://www.amazon.com/dp/0140445927?tag=vocabulary01-20,Homer,Literature,/lists/srd5c4zc/iliad
The Alchemist,,Santiago is a young Andalusian shepherd whose desire for a different life leads him on a journey of self-discovery.,https://cdn.vocabulary.com/units/ssbjvmt2/cover.jpeg?width=220&v=16c30144242,https://www.amazon.com/dp/0062315005?tag=vocabulary01-20,Paolo Coelho,"Grade 10,Literature",/lists/ssbjvmt2/alchemist
The ACT Science Test,,"The ACT Science Test will test your understanding of the methods and procedures of scientific experimentation, your ability to analyze scientific information, and your ability to interpret and make inferences about data. The Science Test will not directly test your recall of specific facts or vocabulary. However, familiarity with basic terms and concepts in various scientific disciplines will help ensure that you understand the information presented in passages, charts, and graphs. To help you prepare, we've compiled fundamental terms from each of the major scientific disciplines covered on the exam.",https://cdn.vocabulary.com/units/ssoewjaf/feature.png?width=500&v=1773ee5f438,,,"Grade 11,Grade 12,Test-Prep",/lists/ssoewjaf/act-science-test
Little Rock Girl 1957,How a Photograph Changed the Fight for Integration,"Journalist Shelley Tougas considers the fight to integrate Little Rock Central High School through the lens of a single photograph taken on September 4, 1957.",https://cdn.vocabulary.com/units/stan5rzi/cover.jpg?width=220&v=17406cdf1db,https://www.amazon.com/dp/0756545129?tag=vocabulary01-20,Shelley Marie Tougas,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/stan5rzi/little-rock-girl-1957
Ripped from the Headlines: June 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/stlsgkzx/feature.png?width=500&v=1889bdca5f2,,,Events,/lists/stlsgkzx/ripped-from-the-headlines-june-2022
Hide and Seeker,,"While playing a game of hide and seek at their friend Zee's welcome home party, Justin and his friends get pulled into a shadowy world. They have to confront their worst nightmares as they try to escape the Seeker monster and find their way home.",https://cdn.vocabulary.com/units/sudtqdtl/cover.jpeg?width=220&v=1828d4537aa,https://www.amazon.com/dp/133858362X?tag=vocabulary01-20,Daka Hermon,Literature,/lists/sudtqdtl/hide-and-seeker
We Are Not from Here,,Three desperate teens make a perilous journey from Guatemala in hopes of finding safety in the United States.,https://cdn.vocabulary.com/units/sw5yxoyv/cover.jpeg?width=220&v=17411fa11e0,https://www.amazon.com/dp/1984812262?tag=vocabulary01-20,Jenny Torres Sanchez,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/sw5yxoyv/we-are-not-from-here
The Innocents Abroad,,"In this travelogue, Twain recounts his journey through Europe and the Holy Land.",https://cdn.vocabulary.com/units/sw7iz42d/cover.jpeg?width=220&v=17d6c7c1eae,https://www.amazon.com/dp/1948132087?tag=vocabulary01-20,Mark Twain,Non-Fiction,/lists/sw7iz42d/innocents-abroad
How I Live Now,,"When war breaks out, Daisy and her cousins find themselves isolated at a farm in the English countryside. Their bond becomes unbreakable, but nothing can stop the terrible reality of the war from seeping in.",https://cdn.vocabulary.com/units/sx4ug4ch/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0553376055?tag=vocabulary01-20,Meg Rosoff,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/sx4ug4ch/how-i-live-now
All My Rage,,Noor and Sal — two Pakistani American teenagers living in a small town — are falling in love as they struggle with difficult family issues.,https://cdn.vocabulary.com/units/sxbfvwmr/cover.png?width=220&v=1848d0b70b3,https://www.amazon.com/dp/0593202341?tag=vocabulary01-20,Sabaa Tahir,Literature,/lists/sxbfvwmr/all-my-rage
Proud,,"Fencer Ibtihaj Muhammad was the first Muslim American woman to win an Olympic medal. In this memoir, she chronicles her unlikely and often difficult rise to the top in her sport.",https://cdn.vocabulary.com/units/syfhnman/cover.jpg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0316477001?tag=vocabulary01-20,Ibtihaj Muhammad,"Literature,Non-Fiction",/lists/syfhnman/proud
The Wednesday Wars,,"While the Vietnam War roils America, seventh grader Holling Hoodhood contends with Shakespeare, a demanding father, a school bully, and more. Learn these words from Schmidt's funny and heartwarming coming-of-age story.",https://cdn.vocabulary.com/units/syxnd2nx/cover.jpeg?width=220&v=16c29d7bce1,https://www.amazon.com/dp/0618724834?tag=vocabulary01-20,Gary D. Schmidt,"Grade 6,Grade 7,Grade 8,Literature",/lists/syxnd2nx/wednesday-wars
The Age of Innocence,,"Newland Archer, a member of New York City's high society in the late 19th century, is engaged to a proper young lady — but finds himself drawn to the unconventional Countess Ellen Olenska. Read the full text here.",https://cdn.vocabulary.com/units/t26r25z6/cover.jpeg?width=220&v=17a5e9ed745,https://www.amazon.com/dp/0684842378?tag=vocabulary01-20,Edith Wharton,Literature,/lists/t26r25z6/age-of-innocence
How I Became a Ghost,A Choctaw Trail of Tears Story,"This novel is narrated by a ten-year-old boy who did not survive the Trail of Tears, the forced resettlement of Native Americans during the 19th century.",https://cdn.vocabulary.com/units/t2qemi44/cover.jpeg?width=220&v=17556f1ad82,https://www.amazon.com/dp/1937054551?tag=vocabulary01-20,Tim Tingle,"Literature,Non-Fiction",/lists/t2qemi44/how-i-became-a-ghost
Show Me a Sign,,"Inspired by historical events, this novel explores tensions between a 19th-century community of deaf islanders and an ambitious scientist.",https://cdn.vocabulary.com/units/t43kmbs2/cover.jpeg?width=220&v=178f47a3859,https://www.amazon.com/dp/1338255819?tag=vocabulary01-20,Ann Clare LeZotte,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/t43kmbs2/show-me-a-sign
A Thousand Splendid Suns,,"Mariam and Laila belong to different generations, but they develop a deep bond as their home city of Kabul, Afghanistan becomes more dangerous.",https://cdn.vocabulary.com/units/t4l5cckf/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B000SCHC0Q?tag=vocabulary01-20,Khaled Hosseini,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/t4l5cckf/thousand-splendid-suns
Sapiens,A Brief History of Humankind,"Drawing on both historical and scientific research, this book traces the evolution of human beings over tens of thousands of years.",https://cdn.vocabulary.com/units/t4lqc7ho/cover.jpeg?width=220&v=16ffc1494f8,https://www.amazon.com/dp/0062316117?tag=vocabulary01-20,Yuval Noah Harari,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/t4lqc7ho/sapiens
Torpedoed,"The True Story of the World War II Sinking of ""The Children's Ship""",This work of nonfiction tells the story of a German attack on a British ship carrying a group of children during World War II.,https://cdn.vocabulary.com/units/t65yutt4/cover.jpeg?width=220&v=17d0af4eb78,https://www.amazon.com/dp/1627795545?tag=vocabulary01-20,Deborah Heiligman,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/t65yutt4/torpedoed
The Killer Angels,,"This Pulitzer Prize-winning novel explores the four turbulent days of the Battle of Gettysburg, a decisive moment in the American Civil War.",https://cdn.vocabulary.com/units/t6a5bp5p/cover.jpeg?width=220&v=16c24ddc1a7,https://www.amazon.com/dp/0345348109?tag=vocabulary01-20,Michael Shaara,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/t6a5bp5p/killer-angels
Othello,,"Influenced by the duplicitous Iago, Othello, a Moorish general in the Venetian army, begins to doubt his wife's faithfulness. Read the full text here.",https://cdn.vocabulary.com/units/t73gn3c2/cover.jpeg?width=220&v=180fbd0bb22,https://www.amazon.com/dp/0743477553?tag=vocabulary01-20,William Shakespeare,"Grade 11,Grade 12",/lists/t73gn3c2/othello
Odd One Out,,"Coop and his neighbor Jupiter are best friends — despite Coop's unrequited crush. But when Rae moves to town, she threatens to disrupt their friendship.",https://cdn.vocabulary.com/units/t7m5bmbg/cover.jpeg?width=220&v=16c248f35ef,https://www.amazon.com/dp/1101939532?tag=vocabulary01-20,Nic Stone,Literature,/lists/t7m5bmbg/odd-one-out
Take a Compliment,Positive Words to Describe People You Admire,"Searching for the perfect adjective to describe someone inspiring? These praiseworthy lists are full of compliments, kudos, and accolades.",https://cdn.vocabulary.com/units/t7rmylnc/feature.png?width=500&v=17b35b14aeb,,,Just for Fun,/lists/t7rmylnc/take-a-compliment
From the Mixed-up Files of Mrs. Basil E. Frankweiler,,"When Claudia Kincaid and her brother run away from home, they find themselves caught up in a mystery at the Metropolitan Museum of Art in New York City. Learn these words from E. L. Konigsburg's award-winning novel.",https://cdn.vocabulary.com/units/tadnjtby/cover.jpeg?width=220&v=16c2541a6ca,https://www.amazon.com/dp/0689711816?tag=vocabulary01-20,E.L. Konigsburg,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/tadnjtby/from-the-mixed-up-files-of-mrs-basil-e-frankweiler
Home of the Brave,,"In this verse novel, a young immigrant from Africa adjusts to life in the United States.",https://cdn.vocabulary.com/units/tagechbu/cover.jpeg?width=220&v=16c255221be,https://www.amazon.com/dp/0312535635?tag=vocabulary01-20,Katherine Applegate,"Grade 5,Literature",/lists/tagechbu/home-of-the-brave
Bronx Masquerade,,"Each week, students in a high school English class step up to the mic to share original poems.",https://cdn.vocabulary.com/units/tajkkysz/cover.jpeg?width=220&v=16c3016cf91,https://www.amazon.com/dp/0425289761?tag=vocabulary01-20,Nikki Grimes,Literature,/lists/tajkkysz/bronx-masquerade
Touching Spirit Bear,,"After committing a violent crime, Cole Matthews is given a choice: jail time or isolation on a remote Alaskan island. Clinging to life after a savage bear attack, Cole wonders if he still has a chance at redemption.",https://cdn.vocabulary.com/units/tbbg3y3c/cover.jpeg?width=220&v=16d2c83d300,https://www.amazon.com/dp/038080560X?tag=vocabulary01-20,Ben Mikaelsen,"Grade 6,Literature",/lists/tbbg3y3c/touching-spirit-bear
Caterpillar Summer,,"Because her mom must travel to teach a summer course, eleven-year-old Catherine Gladwell finds herself in North Carolina, meeting her maternal grandparents for the first time, looking after her seven-year-old brother, and trying to create sweet Gingerbread Island memories.",https://cdn.vocabulary.com/units/tbn7fe3y/cover.png?width=220&v=18e5c22f43e,https://www.amazon.com/dp/1547603143?tag=vocabulary01-20,Gillian McDunn,Literature,/lists/tbn7fe3y/caterpillar-summer
The GED Social Studies Test,,"Set yourself up for GED success by practicing these lists of essential social studies terms. Our lists will help reinforce your understanding of the major topics covered on the test, including American history, government, civics, economics, and geography. Be sure to read through the example sentences on our American history lists, which provide quick ""mini lessons"" on important historical events and ideas.",https://cdn.vocabulary.com/units/tbryuo5l/feature.png?width=500&v=17888cfd575,,,"Grade 11,Grade 12,Test-Prep",/lists/tbryuo5l/ged-social-studies-test
Into Thin Air,,"In this memoir, Jon Krakauer recounts a disastrous expedition to the summit of Mt. Everest that left five people dead and many others — including the author — questioning their own culpability.",https://cdn.vocabulary.com/units/tcfu6q2w/cover.jpeg?width=220&v=1896465c7dd,https://www.amazon.com/dp/0385494785?tag=vocabulary01-20,Jon Krakauer,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/tcfu6q2w/into-thin-air
The Remarkable Journey of Coyote Sunrise,,"Coyote and her dad have been living on the road since the deaths of her mother and sisters. When Coyote finds out that a park in her hometown is being demolished, she decides to trick her dad into returning so she can retrieve a memory box that she and her family once buried there.",https://cdn.vocabulary.com/units/tctnettw/cover.jpeg?width=220&v=16fee079bb0,https://www.amazon.com/dp/1250196701?tag=vocabulary01-20,Dan Gemeinhart,Grade 7,/lists/tctnettw/remarkable-journey-of-coyote-sunrise
Song of Myself,,"Included in the often-revised collection Leaves of Grass, ""Song of Myself"" expresses the 19th-century American poet's visions of common and universal humanity. The full text can be found here.",https://cdn.vocabulary.com/units/tejh2oix/cover.png?width=220&v=18a2883a093,,Walt Whitman,Grade 11,/lists/tejh2oix/song-of-myself
War Horse,,A horse named Joey fights on the battlefield during World War I — but longs to reunite with the boy who raised him.,https://cdn.vocabulary.com/units/tf6zuzfq/cover.jpeg?width=220&v=17329a07ea1,https://www.amazon.com/dp/0439796644?tag=vocabulary01-20,Michael Morpurgo,Literature,/lists/tf6zuzfq/war-horse
