Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Chaos Theory,,"In Peachtree Corners, Georgia, high school senior Walter Andrew Criddle struggles to uphold the terms of a signed friendship agreement that outlines how he should support Shelbi Camille Augustine through her troubles.",https://cdn.vocabulary.com/units/fnzhy3pf/cover.png?width=220&v=18d37068428,https://www.amazon.com/dp/0593307704?tag=vocabulary01-20,Nic Stone,Literature,/lists/fnzhy3pf/chaos-theory
The Girl Who Drew Butterflies,How Maria Merian's Art Changed Science,"This biography, which won the Robert F. Sibert Medal, recounts the life of Maria Merian, a naturalist who studied insects.",https://cdn.vocabulary.com/units/fpflxbkm/cover.jpeg?width=220&v=170364773a6,https://www.amazon.com/dp/0544717139?tag=vocabulary01-20,Joyce Sidman,"Grade 5,Grade 7,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/fpflxbkm/girl-who-drew-butterflies
How Moon Fuentez Fell in Love with the Universe,,"After her twin sister becomes a social media star, eighteen-year-old Moon goes on a journey of self discovery during a summer road trip across the U.S.",https://cdn.vocabulary.com/units/fqkuviih/cover.jpeg?width=220&v=17fc1c68c6b,https://www.amazon.com/dp/1534448667?tag=vocabulary01-20,Raquel Vasquez Gilliland,Literature,/lists/fqkuviih/how-moon-fuentez-fell-in-love-with-the-universe
A Lesson Before Dying,,"In the 1940s, a Louisiana teacher confronts racial prejudice in his community as he counsels a young man on death row.",https://cdn.vocabulary.com/units/fqtlwshq/cover.jpeg?width=220&v=171996f27d9,https://www.amazon.com/dp/0375702709?tag=vocabulary01-20,Ernest J. Gaines,Literature,/lists/fqtlwshq/lesson-before-dying
"If You’ve Got It, Haunt It: October Vocabulary",Rake Up This Pile of Words for Autumnal Occasions,"Fill your harvest basket with these festive lists that celebrate October’s many word-worthy events. From the World Series to Halloween, National Dictionary Day to National Fossil Day, and even National Hair Day, this collection leaves nothing out!",https://cdn.vocabulary.com/units/fsdjgub5/feature.png?width=500&v=1927c67ef04,,,Just for Fun,/lists/fsdjgub5/if-youve-got-it-haunt-it-october-vocabulary
Brave New World,,"In the futuristic World State, the genetically altered citizens are happy and free of pain—but they cannot exercise free will. Learn these words from Huxley's influential dystopian novel, first published in 1932.",https://cdn.vocabulary.com/units/fssljomy/cover.jpeg?width=220&v=16c301579c9,https://www.amazon.com/dp/0060850523?tag=vocabulary01-20,Aldous Huxley,"Grade 9,Grade 12,Just for Fun",/lists/fssljomy/brave-new-world
The Miscalculations of Lightning Girl,,"After she was struck by lightning at the age of eight, Lucy became a mathematical prodigy and developed obsessive compulsive disorder. Now, Lucy prefers to stay at home and solve equations, but her grandmother insists that Lucy tackle the most complex problem she's ever faced: middle school.",https://cdn.vocabulary.com/units/fts7q7xd/cover.jpeg?width=220&v=16d06d24f03,https://www.amazon.com/dp/1524767603?tag=vocabulary01-20,Stacy McAnulty,Literature,/lists/fts7q7xd/miscalculations-of-lightning-girl
The Librarian of Auschwitz,,"Based on a real-life events, this novel tells the story of Dita Kraus, who secretly ran a small lending library while imprisoned in a Nazi concentration camp.",https://cdn.vocabulary.com/units/fubbzexw/cover.jpeg?width=220&v=181065c0754,https://www.amazon.com/dp/1250258030?tag=vocabulary01-20,Antonio Iturbe,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/fubbzexw/librarian-of-auschwitz
"Join the Club, Maggie Diaz",,Seventh grader Magdalena Victoria Diaz hopes that proving to her parents she can be responsible will change her life in exciting ways.,https://cdn.vocabulary.com/units/funfm343/cover.png?width=220&v=189d07df502,https://www.amazon.com/dp/133874061X?tag=vocabulary01-20,Nina Moreno,Literature,/lists/funfm343/join-the-club-maggie-diaz
Warcross,,"When bounty hunter Emika Chen hacks into a popular virtual reality game, she is hired by the game's mysterious creator to be a spy.",https://cdn.vocabulary.com/units/fw76kqkp/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0399547975?tag=vocabulary01-20,Marie Lu,Non-Fiction,/lists/fw76kqkp/warcross
Labyrinth Lost,,"Alex hates being a bruja, a witch — but when her family disappears, she must embrace her powers in order to save them.",https://cdn.vocabulary.com/units/fxo2mjzm/cover.jpeg?width=220&v=16d2bdb94e3,https://www.amazon.com/dp/1492620947?tag=vocabulary01-20,Zoraida Córdova,Literature,/lists/fxo2mjzm/labyrinth-lost
The Beekeeper of Aleppo,,"When war destroys their life in Syria, Nuri Ibrahim tries to hold onto hope that he and his grieving wife will survive the dangerous journey to a new home.",https://cdn.vocabulary.com/units/fxqbdw35/cover.png?width=220&v=188071b4440,https://www.amazon.com/dp/0593128176?tag=vocabulary01-20,Christy Lefteri,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/fxqbdw35/beekeeper-of-aleppo
The TOEFL Exam: The Language of the Test,,Take the guesswork out of the TOEFL Exam by mastering the vocabulary you'll likely see in test directions and questions. Practicing these lists will help boost your comprehension and your confidence on test day.,https://cdn.vocabulary.com/units/fxy3xwny/feature.png?width=500&v=180679e7954,,,Test-Prep,/lists/fxy3xwny/toefl-exam-the-language-of-the-test
"Girl, Interrupted",,"In this memoir, Susanna Kaysen details the two years she spent in a psychiatric hospital.",https://cdn.vocabulary.com/units/fy3ymvfg/cover.jpeg?width=220&v=170e4f760aa,https://www.amazon.com/dp/0679746048?tag=vocabulary01-20,Susanna Kaysen,Literature,/lists/fy3ymvfg/girl-interrupted
The Chocolate Touch,,"In this classic novel, John Midas discovers that you can have too much a good thing when everything he touches turns to chocolate.",https://cdn.vocabulary.com/units/fyvy2r5m/cover.jpeg?width=220&v=17647f8657f,https://www.amazon.com/dp/0688161332?tag=vocabulary01-20,Patrick Skene Catling,Grade 5,/lists/fyvy2r5m/chocolate-touch
Hope Was Here,,"Hope and her grandmother move to a small town to run a diner, and Hope gets involved in the local mayoral race.",https://cdn.vocabulary.com/units/fz2uxcyu/cover.jpeg?width=220&v=1761ac3f615,https://www.amazon.com/dp/0142404241?tag=vocabulary01-20,Joan Bauer,Grade 8,/lists/fz2uxcyu/hope-was-here
Ripped from the Headlines: March 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/fzp7323p/feature.png?width=500&v=17f510950a5,,,Events,/lists/fzp7323p/ripped-from-the-headlines-march-2021
Homesick,,An American-born daughter of missionaries recounts her childhood in China during a period of political unrest.,https://cdn.vocabulary.com/units/fzxkdtxj/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0698117824?tag=vocabulary01-20,Jean Fritz,Non-Fiction,/lists/fzxkdtxj/homesick
The Sun Also Rises,,This classic novel explores the lives and loves of American and British expatriates in the aftermath of World War I.,https://cdn.vocabulary.com/units/g37kjjn7/cover.jpeg?width=220&v=176d362c9e5,https://www.amazon.com/dp/1501121960?tag=vocabulary01-20,Ernest Hemingway,Literature,/lists/g37kjjn7/sun-also-rises
5th Grade Physical Geography,,"Physical geography will be a breeze once you master these terms related to Earth's physical features. You'll review climate and weather, landforms and bodies of water, biomes and ecosystems, and the geological structure of the Earth — and that's just the tip of the iceberg!",https://cdn.vocabulary.com/units/g3n54qto/feature.png?width=500&v=18c7fcc4230,,,Grade 5,/lists/g3n54qto/5th-grade-physical-geography
The Invention of Hugo Cabret,,"Hugo is an orphan living in a train station in Paris when he meets two strangers who will change his life. Learn these words from Brian Selznick's captivating mystery, told through a combination of images and words.",https://cdn.vocabulary.com/units/g4ihj4xd/cover.jpg?width=220&v=178cb82716c,https://www.amazon.com/dp/0439813786?tag=vocabulary01-20,Brian Selznick,Literature,/lists/g4ihj4xd/invention-of-hugo-cabret
Dreaming in Cuban,,"Set against the backdrop of political revolution in Cuba, this novel tells the stories of three generations of visionary women in the del Pino family.",https://cdn.vocabulary.com/units/g4ttg3hw/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0345381432?tag=vocabulary01-20,Cristina García,"Grade 11,Grade 12,Literature",/lists/g4ttg3hw/dreaming-in-cuban
The Wishing Spell,,"In the first volume of the popular The Land of Stories series, siblings Alex and Conner are magically transported into the world of fairy tales.",https://cdn.vocabulary.com/units/g5wlzkw7/cover.jpeg?width=220&v=16c8c84b6fd,https://www.amazon.com/dp/0316201561?tag=vocabulary01-20,Chris Colfer,"Literature,Non-Fiction",/lists/g5wlzkw7/wishing-spell
Heroes of the Water Monster,,"In this sequel to Healer of the Water Monster, teenage Nathan is losing his ability to interact with Navajo Holy Beings, so he chooses younger Diné blood, eleven-year-old Edward, to take over guardian duties for Dew while she learns all the songs to control and protect water.",https://cdn.vocabulary.com/units/g7qeq2te/cover.png?width=220&v=190506aeff0,https://www.amazon.com/dp/0062990438?tag=vocabulary01-20,Brian Young,Literature,/lists/g7qeq2te/heroes-of-the-water-monster
The Red Pencil,,"In this powerful novel-in-verse, a twelve-year-old Sudanese girl must make her way to a refugee camp after her village is attacked.",https://cdn.vocabulary.com/units/gan64d4y/cover.jpeg?width=220&v=16c2548e17a,https://www.amazon.com/dp/0316247820?tag=vocabulary01-20,Andrea Davis Pinkney,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/gan64d4y/red-pencil
When I Was the Greatest,,"In his debut novel, award-winning writer Jason Reynolds tells the story of Ali, a teenager who tries to stay out of trouble in his gritty Brooklyn neighborhood. But when one of his friends is attacked, Ali is drawn into a real fight — with real consequences.",https://cdn.vocabulary.com/units/gb6xfoj5/cover.jpeg?width=220&v=16c30087125,https://www.amazon.com/dp/1442459484?tag=vocabulary01-20,Jason Reynolds,Non-Fiction,/lists/gb6xfoj5/when-i-was-the-greatest
For the Love of Lyrics and Lexicons,,"Dive into a groovy collection of vocabulary straight from the lyrics of your favorite tunes! From catchy choruses to soulful verses, this eclectic mix will have you singing your way to linguistic enlightenment in no time.",https://cdn.vocabulary.com/units/gbgabncc/feature.png?width=500&v=191ec009aea,,,Just for Fun,/lists/gbgabncc/for-the-love-of-lyrics-and-lexicons
The Red Pyramid,,"In the first volume of The Kane Chronicles, siblings Carter and Sadie must use their newly discovered magical powers to defeat an ancient Egyptian god.",https://cdn.vocabulary.com/units/gddncnlb/cover.jpeg?width=220&v=16c8c3c57a1,https://www.amazon.com/dp/1368013589?tag=vocabulary01-20,Rick Riordan,Literature,/lists/gddncnlb/red-pyramid
Cemetery Boys,,"Yadriel is determined to prove to his family that he's a brujo. When he accidentally summons the ghost of classmate Julian Diaz, the two boys investigate a series of strange disappearances.",https://cdn.vocabulary.com/units/ge5yiack/cover.jpeg?width=220&v=1750969736f,https://www.amazon.com/dp/1250250463?tag=vocabulary01-20,Aiden Thomas,Literature,/lists/ge5yiack/cemetery-boys
My Life on the Road,,"In this memoir, the author and co-founder of Ms. Magazine and the National Women's Political Caucus, traces how her travels, starting in Ohio as a child moving around trailer parks and including years abroad in Europe and India, have inspired her lifelong activism.",https://cdn.vocabulary.com/units/ged5o56l/cover.png?width=220&v=18d1905bf7e,https://www.amazon.com/dp/0679456201?tag=vocabulary01-20,Gloria Steinem,Non-Fiction,/lists/ged5o56l/my-life-on-the-road
Julius Caesar,,"Brutus is a trusted confidant of the Roman general Julius Caesar, but when he becomes convinced that Caesar's ambitions are a threat to the republic, he plots his friend's assassination. Read the full text here.",https://cdn.vocabulary.com/units/gfxq4ha3/cover.jpeg?width=220&v=18e3d32f277,https://www.amazon.com/dp/0743482743?tag=vocabulary01-20,William Shakespeare,"Grade 10,Grade 11,Grade 12,Literature",/lists/gfxq4ha3/julius-caesar
This Side of Wild,"Mutts, Mares, and Laughing Dinosaurs","In this memoir, the award-winning adventurous author shares his observations and relationships with different animals, including mutts, mares, and laughing dinosaurs.",https://cdn.vocabulary.com/units/ggacuhex/cover.png?width=220&v=1882f78a086,https://www.amazon.com/dp/1481451510?tag=vocabulary01-20,Gary Paulsen,"Grade 5,Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/ggacuhex/this-side-of-wild
I'd Rather Burn Than Bloom,,"After her mother dies in a car accident, sixteen-year-old Marisol Martin angrily spins out of control and ends up with other suspended and expelled students in the Albuquerque school system's version of a juvenile detention center.",https://cdn.vocabulary.com/units/ggehwlro/cover.jpg?width=220&v=19330842d92,https://www.amazon.com/dp/1250845661?tag=vocabulary01-20,Shannon C.F. Rogers,Literature,/lists/ggehwlro/id-rather-burn-than-bloom
Hamilton,,"The musical Hamilton is a phenomenon. Combining the techniques and beats of rap with the biography of the Founding Father on the ten-dollar bill, Hamilton has taken Broadway by storm and is a Pulitzer Prize winner for Drama.",https://cdn.vocabulary.com/units/ghoh3wl4/cover.jpeg?width=220&v=1700cc3409c,https://www.amazon.com/dp/B013JLBPGE?tag=vocabulary01-20,Lin-Manuel Miranda,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ghoh3wl4/hamilton
The Ghost of Tokaido Inn,,"In this first book of the Samurai Detective series set in 18th-century Japan, Konoike Seikei, a tea merchant’s son dreaming of becoming a noble warrior-poet, helps a judge solve the mystery of a missing jewel.",https://cdn.vocabulary.com/units/ghsk3aqv/cover.png?width=220&v=187b9310a4f,https://www.amazon.com/dp/0142405418?tag=vocabulary01-20,Dorothy Hoobler,"Grade 6,Grade 7,Grade 8,Literature",/lists/ghsk3aqv/ghost-of-tokaido-inn
The Land,,"In this prequel to Roll of Thunder, Hear My Cry, a biracial young man tries to find his place in post-Civil War America.",https://cdn.vocabulary.com/units/gidikvev/cover.jpeg?width=220&v=174261c1af5,https://www.amazon.com/dp/1101997567?tag=vocabulary01-20,Mildred D. Taylor,"Grade 6,Grade 7,Grade 8,Literature",/lists/gidikvev/land
A Total Eclipse of Expressions,,"Dive into the shadowy realms of the sun and moon as we uncover the mystique of eclipses. From the dazzling dance of umbra and penumbra to the stellar spectacle of totality, this collection eclipses all others as it empowers you with all the words you need to know to understand solar and lunar eclipses.",https://cdn.vocabulary.com/units/gimaupi5/feature.png?width=500&v=18ed2a2698f,,,"Grade 9,Grade 10,Just for Fun",/lists/gimaupi5/total-eclipse-of-expressions
The Radium Girls,The Scary but True Story of the Poison that Made People Glow in the Dark,"Adapted especially for young readers, this book tells the true story of women who worked painting watch dials with radium paint — and became ill as a consequence.",https://cdn.vocabulary.com/units/gjlbsx22/cover.jpeg?width=220&v=178181eb90a,https://www.amazon.com/dp/1728209471?tag=vocabulary01-20,Kate Moore,Literature,/lists/gjlbsx22/radium-girls
The Awakening,,"When Edna Pontellier meets Robert Lebrun, she begins to question her roles as wife and mother. Set in New Orleans in the late 1800s, this pioneering novel is considered to be an early feminist classic. Read the full text here.",https://cdn.vocabulary.com/units/gkfacrpq/cover.jpeg?width=220&v=18997b8f39b,https://www.amazon.com/dp/0451524489?tag=vocabulary01-20,Kate Chopin,Grade 11,/lists/gkfacrpq/awakening
The Hazel Wood,A Novel,"After her mother goes missing, Alice journeys to a dark fairytale world in the hopes of finding her.",https://cdn.vocabulary.com/units/gktg3dd3/cover.jpeg?width=220&v=16ccf0ca006,https://www.amazon.com/dp/1250147905?tag=vocabulary01-20,Melissa Albert,Literature,/lists/gktg3dd3/hazel-wood
Shabanu,Daughter of the Wind,"Growing up in a nomadic community in Pakistan, Shabanu must make difficult choices between her own desires and her obligations to her family.",https://cdn.vocabulary.com/units/gkxi4epf/cover.jpeg?width=220&v=17b5ec6318f,https://www.amazon.com/dp/0307977889?tag=vocabulary01-20,Suzanne Fisher Staples,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/gkxi4epf/shabanu
Ripped from the Headlines: June 2024,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/gl4agev4/feature.png?width=500&v=1905a42036a,,,Events,/lists/gl4agev4/ripped-from-the-headlines-june-2024
A Gathering of Days,"A New England Girl's Journal, 1830-32","This novel, written in the form of a journal, details the life of a New England girl in the 1830s.",https://cdn.vocabulary.com/units/gltjsh22/cover.jpg?width=220&v=17b9e018b7b,https://www.amazon.com/dp/0153052236?tag=vocabulary01-20,Joan Blos,"Grade 6,Grade 7,Grade 8,Literature",/lists/gltjsh22/gathering-of-days
My Name Is Not Easy,,"In the 1960s, an Iñupiaq boy is sent to a boarding school where he is forbidden from acknowledging his native language and customs.",https://cdn.vocabulary.com/units/gmpsmvxk/cover.jpeg?width=220&v=17d9b535f99,https://www.amazon.com/dp/1477816291?tag=vocabulary01-20,Debby Dahl Edwardson,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/gmpsmvxk/my-name-is-not-easy
