word,part_of_speech,meaning,example,example_meaning,definition,ID
apprentice,noun,người học việc,"Being an apprentice , you know, you do that.",Bạn phải làm thế khi bạn là người học việc .,"A trainee, especially in a skilled trade.",2995
eccentric,adjective,lập dị,he was eccentric .,Gã Gale Boetticher này lập dị lắm.,not at or in the centre.,2996
piddling,adjective,dọn dẹp,What are you piddle -farting around for? I could do that in 10 minutes.,Sao mày ề à thế nhở. Nếu là tao thì cái đó 10 phút là xong rồi.,"Insignificant, negligible, paltry, trivial, useless.",2997
glimmer,verb,le lói,"A short while later, a glimmer of light began to suffuse the dark vault of the sky.","Một lát sau, tia sáng le lói bắt đầu tràn ngập vòm trời đen tối.",A faint light; a dim glow.,2998
misdeed,noun,hành động xấu,But what misdeed did they commit?,Nhưng hành động xấu xa nào họ đã phạm phải?,"That which was done that should not have been, ranging from any sin or moral offense to various degrees of crime.",2999
connoisseur,noun,người sành sỏi,I'm a connoisseur of the... first printing.,Tôi là một người sành sỏi về những... bản in đầu tiên,"A specialist of a given field whose opinion is valued; especially in one of the fine arts, or in a matter of taste",3000
cinch,verb,nịt,"Wearing a ""fuller–figure"" "" cinched in corset"" designed by The Blonds, who also design outfits for Lady Gaga, Leah Simpson for the Daily Mail wrote that Aguilera put a ""sexy twist on patriotism with a star–spangled bodysuit and managed to get a few pulses racing in the over–the–top ensemble.""","Trình diễn trong ""trang phục kín đáo"" ""được thít chặt bằng áo nịt ngực"" thiết kế bởi The Blonds, người cũng thiết kế trag phục cho Lady Gaga, Leah Simpson của Daily Mail viết rằng Aguilera đem đến ""sự quyến rũ trong tình yêu nước với bộ quần áo lấp lánh những ngôi sao, và một chút rộn ràng trong bộ trang phục qua-hết-ngực.""",A simple saddle girth used in Mexico.,3001
assumption,noun,giả định,And what assumption are we working on?,Thế chúng ta làm việc với giả định gì?,"The act of assuming, or taking to or upon one's self; the act of taking up or adopting.",3002
mishap,verb,việc không may,"The only mishap was during the ceremony, when Charlotte was heard to giggle when the impoverished Leopold promised to endow her with all his worldly goods.",Việc không may duy nhất xảy ra trong buổi lễ là Charlotte cười khúc khích khi Leopold (rất nghèo so với Charlotte) hứa sẽ chăm lo cho bà với tất cả những thứ vật chất mà anh ta có.,"An accident, mistake, or problem.",3003
swanky,adjective,choáng,Pretty swanky offices.,Văn phòng khoe khoang quá nhỉ.,"Rather posh, elegant, ritzy.",3004
lingo,noun,tiếng lóng,"You gotta learn the lingo , hombrito.","Đi mà học thêm tiếng lóng đi, chàng trai.","Language, especially language peculiar to a particular group or region; jargon or a dialect.",3005
segregate,adjective,tách riêng,You can segregate the data even further at the report level with tools like Segments.,"Thâm chí, bạn có thể tách riêng dữ liệu thêm nữa ở cấp báo cáo bằng các công cụ như Phân đoạn .",Separate; select.,3006
aborigine,noun,thổ dân,Aboriginal and Torres Strait Islander people made up 18.1% of the population.,"Thổ dân và dân đảo Torres Strait chiếm 18,1% dân số.",An aboriginal inhabitant of a country.,3007
foolproof,adjective,hết sức rõ ràng,We've watched the financial markets that we uniquely create -- these markets that were supposed to be foolproof -- we've watched them kind of collapse before our eyes.,Ta đã theo dõi thị trường tài chính do ta tạo ra lẽ ra phải hết sức rõ ràng nhưng lại sụp đổ ngay trước mắt chúng ta.,"For a device: protected, or designed to be proof against misuse or error; fail-safe.",3008
leery,adjective,cẩn thận,"I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.","Mọi người, và đặc biệt là phụ nữ, cần cẩn thận về những gì mà họ tiết lộ ra thế giới bên ngoài.","Cautious, hesitant, or nervous about something; having reservations or concerns.",3009
fortnight,noun,hai tuần lễ,"Every second fortnight , he rode.","Cứ vào hai tuần lễ cuối, ông ấy cưỡi ngựa đi.",A period of fourteen nights; two weeks.,3010
aptitude,noun,khả năng,Let's see if you have the aptitude .,Chúng ta hãy xem là cô đủ khả năng không.,Natural ability to acquire knowledge or skill.,3011
sharecropper,noun,người cấy rẽ,You're living like a sharecropper .,Con sống như một nông dân đi làm thuê vậy.,A person who enters an agreement with a land owner to farm the land and then pay a portion (share) of the produce as rent. One who sharecrops.,3012
iota,noun,Iôta,Not an iota changed accept.,Sau đó là một thực tế.,"(uncountable) The ninth, and smallest, letter of the Greek alphabet.",3013
stammer,verb,nói lắp,I thought I would stammer but did not.,Tôi nghĩ rằng tôi sẽ nói lắp nhưng tôi đã không làm thế.,To keep repeating a particular sound involuntarily.,3014
sarcastic,adjective,chế nhạo,"While all sarcasm fits the definition of verbal irony, not all verbal irony is sarcastic .","Tất cả những lời chế nhạo là sự châm biếm, nhưng không phải tất cả lời châm biếm đều là sự chế nhạo .",Containing sarcasm.,3015
grits,verb,bột yến mạch thô,They say he has grit .,Người ta nói ổng gan lì .,Plural form of grit. ('hulled oats'),3016
affliction,noun,nỗi đau đớn,"These afflictions could have been physical, emotional, or mental.","Những nỗi đau đớn này có thể là về mặt thể chất, tình cảm, hay tinh thần.","A state of pain, suffering, distress or agony.",3017
mull,verb,bắt trượt,"""Denmark, Poland mull pipeline link.(News)"".","Truy cập ngày 1 tháng 7 năm 2009 . “Denmark, Poland mull pipeline link.(News)”.",To work (over) mentally; to cogitate; to ruminate; usually with over.,3018
haywire,adjective,rối loạn,The body's immune response goes haywire and starts attacking the peripheral nerves.,Phản ứng miễn dịch của cơ thể đột ngột rối loạn và tấn công các dây thần kinh ngoại biên.,Wire used to bind bales of hay.,3019
malfunction,verb,trục trặc,But the Son'a report claims that they didn't fire until after he malfunctioned .,Nhưng người Son'a nói rằng họ không hề nổ súng trước khi anh ta bị trục trặc .,Faulty functioning.,3020
battalion,verb,Tiểu đoàn,They had the battalion here under a very poor major.,Tiểu đoàn được đặt dưới quyền chỉ huy của một thiếu tá kém cỏi.,"(military) An army unit having two or more companies, etc. and a headquarters. Traditionally forming part of a regiment.",3021
flabbergasted,adjective,kinh ngạc,"When I leave a job interview, they're flabbergasted , can't believe what I say.",Khi tôi kết thúc phỏng vấn mọi người rất kinh ngạc và không tin những gì tôi nói.,"Appalled, annoyed, exhausted or disgusted.",3023
unforeseen,adjective,bất ngờ,Illness or unforeseen occurrence may keep us away occasionally.,Thỉnh thoảng mình có thể vắng mặt vì bệnh hoạn hoặc trường hợp bất ngờ xảy ra.,not foreseen.,3024
interrogation,noun,sự thẩm vấn,We need to interrogate one.,Chúng ta cần tới thẩm vấn một con.,The act of interrogating or questioning; examination by questions; inquiry.,3025
reserved,adjective,dành riêng,This process is not reserved for the prophets alone.,Tiến trình này không dành riêng cho các vị tiên tri.,Simple past tense and past participle of reserve.,3027
privy,adjective,kín,The Privy Council is claiming... the remnants who escaped are behind this,Hội đồng kín đã tuyên bốNgười trốn thoát là kẻ đứng sau vụ này,"(now chiefly historical) Private, exclusive; that is one's own.",3028
levity,noun,tính coi nhẹ,Your levity is good.,Tình yêu của con người thật tốt.,"lightness of manner or speech, frivolity",3029
scorn,verb,khinh,The scornful often accuse prophets of not living in the 21st century or of being bigoted.,Kẻ khinh miệt thường cáo buộc các vị tiên tri về việc không sống hợp thời trong thế kỷ 21 hoặc bị mù quáng.,(transitive) To feel or display contempt or disdain for something or somebody; to despise.,3030
epigram,noun,cách nói dí dỏm,"Hence the epigram , ""Lex orandi, lex credendi"" - the law for prayer is the law for faith.","Lex orandi , lex credenda (""Luật của sự cầu nguyện chính là luật của đức tin"").",(obsolete) An inscription in stone.,3031
turbulence,noun,Dòng chảy rối,"A turbulent flow can, however, be statistically stationary.","Một dòng chảy rối có thể, tuy nhiên, ổn định về mặt thống kê.","(uncountable) The state or fact of being turbulent or agitated; tempestuousness, disturbance.",3032
supercilious,adjective,khinh khỉnh,The psalmist wrote: “The wicked one according to his superciliousness makes no search; all his ideas are: ‘There is no God.’” —Psalm 10:4.,"Người viết Thi-thiên nói: “Vì kiêu ngạo, nó không tìm kiếm Chúa, trong tư duy không dành chỗ cho Ngài”.—Thi-thiên 10:4, Bản Diễn Ý; chúng tôi viết nghiêng.",Arrogantly superior; showing contemptuous indifference; haughty.,3033
oculist,noun,thầy thuốc khoa mắt,(Inaudible remark) (For bad eyesight you must go to a better oculist .),(Bình phẩm không nghe rõ) (Vì thị lực kém bạn phải đi đến một bác sĩ mắt tốt hơn.),An ophthalmologist,3034
contiguous,adjective,bên cạnh,Staten Island is the only borough in New York City that does not share a land border with another borough (Marble Hill in Manhattan is contiguous with the Bronx).,Đảo Staten là quận duy nhất của Thành phố New York không có ranh giới trên bộ với quận khác (Marble Hill thuộc Manhattan nằm sát bên cạnh quận the Bronx).,connected; touching; abutting,3035
