word,part_of_speech,meaning,example,example_meaning,definition,ID
reactivate,verb,phục hoạt,The work of reactivation is no task for the idler or dreamer.,Công việc khôi phục hoạt động tích cực không phải là một công việc cho người lười biếng hoặc mơ mộng.,To activate again.,11765
robotics,noun,Robot học,"Robot : Yeah, sure.",Robot : Được thôi.,"The science and technology of robots, their design, manufacture, and application",11766
salmonella,noun,salmonella,Who ordered the salmonella ?,Ai gọi món salmonella nào?,"Any of several rod-shaped bacteria, of the genus Salmonella, that cause food poisoning and other diseases",11767
vampire,noun,ma cà rồng,"I am Mikael, the vampire who hunts vampires .","Ta là Mikael, con ma cà rồng chuyên săn ma cà rồng .",A mythological undead creature said to feed on human blood. [from earlier 18th c.],11768
begrudgingly,adverb,ghen tị,Even the wicked spirits can begrudgingly obey.,Ngay cả các quỉ cũng có thể vâng lời cách miễn cưỡng .,In a begrudging manner; in a manner that is envious or reluctant.,11769
stellar,adjective,có hình sao,You were stellar and I mean that,Cô rất xuất sắc và tôi nói thiệt lòng.,"(astronomy) (no comparative or superlative) Of, pertaining to, or characteristic of stars.",11770
evaluation,noun,sự đánh giá,"The social- evaluative judgments increase, the fear of those social- evaluative judgments.",Sự đánh giá của xã hội làm tăng thêm nỗi lo sợ sự đánh giá đó.,"An assessment, such as an annual personnel performance review used as the basis for a salary increase or bonus, or a summary of a particular situation.",11771
yarn,noun,sợi,"You and I both know that since a fine, genuine pashmina requires the annual growth of at least three Changra goats you and everyone in this market blend the yarn to give it more body.","Cả hai ta đều biết một cái khăn choàng pashmina hàng thật, tốt... cần phải nuôi mỗi năm tối thiểu 3 con dê Changra... anh và mọi người ở chợ này đều trộn sợi khác vào để khăn dầy hơn.",(uncountable) A twisted strand of fiber used for knitting or weaving.,11772
skepticism,noun,hoài nghi,I have a feeling we're gonna meet up with a lot of skepticism from these people.,Tôi có cảm giác chúng ta sẽ hội ngộ với nhiều sự hoài nghi từ họ.,(US) The practice or philosophy of being a skeptic.,11773
sprite,noun,yêu quái,A lovely wood sprite !,Bộ đồ yêu quái đó dễ thương ghê!,"(mythology) A spirit; a soul; a shade; also, an apparition.",11774
fixate,verb,gắn bó với một ai hoặc một vật theo cách tâm thần hoặc bệnh lý,He was fixated on it.,Hắn đã để mắt đến nó.,To make something fixed and stable; to fix.,11775
stock,adjective,Cổ phần,"I own 1,000 shares of NTT stock .","Tôi có 1,000 cổ phần của NTT.",(operations) A store of goods ready for sale; inventory.,11776
divinity,noun,người được tôn sùng,How the Divine Name Was Used,Danh Đức Chúa Trời được dùng như thế nào?,"(uncountable) The property of being divine, of being like a god or God.",11778
concealed,adjective,che đậy,Her laugh was a lie that concealed her sorrow.,Nụ cười của cô ấy là một lời nói dối nhằm che đậy nỗi buồn của cô ta.,Simple past tense and past participle of conceal.,11779
bind,verb,trói,The wire and hooks are identical to the ones used to bind the victim.,Dây cáp và đồ móc đều khớp với thứ đã dùng để trói nạn nhân.,That which binds or ties.,11780
deliver,verb,giao,You'd be right back to where you were before we delivered the program.,Anh đã lui về vị trí của mình trước khi ta chuyển giao chương trình.,To set free.,11781
solemnize,verb,làm cho long trọng,This is a solemn word.,Đây là một câu nghiêm trọng .,"(transitive, US) To make solemn, or official, through ceremony or legal act.",11782
fruitful,adjective,sai,I'll get the fruit !,Thiếp đi lấy trái cây,Favourable to the growth of fruit or useful vegetation; fertile; not barren.,11783
confess,verb,thú nhận,Why would he confess to murders he didn't commit?,Tại sao ông ta thú nhận vụ án mà ông ta không gây ra?,"To admit to the truth, particularly in the context of sins or crimes committed",11784
piecemeal,adjective,dần dần,"Actually, the questions come piecemeal , as the child reaches different stages of his development.","Thật ra thì đứa trẻ phát triển theo từng giai đoạn, và những câu hỏi sẽ đến dần dần .",Made or done in pieces or one stage at a time.,11786
immodest,adjective,bất lịch sự,You're immodest .,Con thật là khiếm nhã .,lacking in modesty; shameless,11787
antisemitism,noun,Chủ nghĩa bài Do Thái,France has laws against racism and antisemitism .,Pháp có luật chống kỳ thị chủng tộc và bài Do Thái .,Alternative spelling of anti-Semitism.,11788
apex,noun,đỉnh,The Southern regiments were entrenched in this area at the apex of the line.,Các trung đoàn miền Nam đã đào hào quanh khu vực này ở trên đỉnh của phòng tuyến.,The highest point of something.,11789
interstice,noun,khe,And there were other people who had what sounded as they described it like terribly severe depression who nonetheless had good lives in the interstices between their depressive episodes.,"Và có những người, qua lời lẽ mà họ mô tả, nghe như chịu trầm cảm nặng nhưng lại là những người có lúc đã có cuộc sống tốt đẹp giữa các giai đoạn trầm cảm.","A small opening or space between objects, especially adjacent objects or objects set closely together, as between cords in a rope or components of a multiconductor electrical cable or between atoms in a crystal.",11790
province,noun,tỉnh,They say the typhoon will bring torrential rain to the province during the next few days .,Họ nói rằng bão sẽ kèm theo mưa to ở tỉnh này trong vài ngày tới .,A subdivision of government usually one step below the national level.,11791
affected,adjective,giả tạo,Say all of his relationships are affected by this.,Tất cả những mối quan hệ của nó chỉ là giả tạo .,influenced or changed by something,11792
lightweight,adjective,hạng nhẹ,Lightweight !,Chuyện nhỏ !,(boxing) A boxer in a weight division having a maximum limit of 135 pounds for professionals and 132 pounds for amateurs.,11793
clueless,adjective,ngu ngốc,Wait for your clueless husband... to start his day.,Chờ gã chồng ngu ngốc của bạn... bắt đầu một ngày mới.,Lacking knowledge or understanding; uninformed.,11794
stole,noun,Dây Stola,She stole it!,Cô ta đã trộm nó!,Simple past of steal.,11795
intoxicate,adjective,làm say,The Pazzis proved the seduction of power is intoxicating .,Nhà Pazzi đã chứng minh sự quyến rủ của sức mạnh đang làm say .,To stupefy by doping with chemical substances such as alcohol.,11796
outfox,verb,cáo già hơn,Your mother could outfox Ulysses.,Mẹ nàng còn cáo già hơn cả Ulysses.,(transitive) to beat in a competition of wits,11797
commute,verb,giao hoán,And don't forget about the commutative principle.,Và đừng quên tính chất giao hoán :,"(intransitive) To travel from one's home (usually in the suburbs of a city) to one's workplace (usually in the city itself, or in another city) to go to work, orvice versa.",11798
exclusion,noun,sự loại trừ,Is there any exclusion criteria we should know about?,Có còn sự loại trừ nào mà chúng tôi nên biết nữa không?,The act of debarring or shutting out; removal from consideration or taking part. [from 17th c.],11799
stork,noun,cò,"The stork brought home a new baby, and you don't want to share mommy?",Con cò cắp về em bé và anh không muốn phải chia sẻ mẹ của nó?,A large wading bird with long legs and a long beak of the family Ciconiidae.,11803
tempo,noun,nhịp độ,Ward is going to have to pick up the tempo and beat him with volumes of punching.,Ward sẽ phải tìm lại nhịp độ và ra đòn nhiều hơn.,(plural: tempos) a frequency or rate,11804
whale,noun,cá voi,Killer whales teach and killer whales share food.,Cá voi sát thủ dạy bảo và cá voi sát thủ chia sẻ đồ ăn.,(intransitive) To hunt for whales.,11805
castaway,adjective,bị ruồng bỏ,♪ Just a castaway ♪,♪ Thương ôi kẻ đắm tàu ♪,Cast adrift or ashore; marooned.,11806
income tax,noun,thuế thu nhập,The only thing they did prove was that he cheated his income tax a little.,Họ chỉ chứng minh được là ổng gian dối thuế thu nhập .,"A tax levied on earned and unearned income, net of allowed deductions.",11807
koala,noun,koala,"For examples, in sea horses or in koalas , in fact,","Ví dụ như, trên thực tế, ở loài cá ngựa hay loài koala ,","A tree-dwelling marsupial that resembles a small bear with a broad head, large ears and sharp claws, mainly found in eastern Australia.",11808
quilt,noun,chăn,"The day of the lesson approached, and the quilt was not completed.","Gần đến ngày dạy bài học, và tấm chăn bông vẫn chưa hoàn thành.","A bed covering consisting of two layers of fabric stitched together, with insulation between, often having a decorative design.",11809
antler,noun,gạc,They put all their weight into their antlers and suffocate a victim.,"Được chưa? Chúng dồn hết trọng lực lên bộ gạc ,... cố gắng làm nghẹt thở nạn nhân.","a branching and bony structure on the head of deer, moose and elk, normally in pairs. They are grown and shed each year. (Compare with horn, which is generally not shed.)",11810
