word,part_of_speech,meaning,example,example_meaning,definition,ID
trowel,verb,cái bay,"Before long, an inscription was unearthed that enabled the team to identify the ruins emerging from under their trowels .","Không lâu sau, một bia khắc đã được khai quật, giúp cho đoàn ấy nhận định những tàn tích đang lộ ra dưới những cái bay của họ.","A mason’s tool, used in spreading and dressing mortar, and breaking bricks to shape them.",8827
buck,verb,giặt,Let her buck .,Cho nó đi đi .,"A male deer, antelope, sheep, goat, rabbit, hare, and sometimes the male of other animals such as the ferret and shad.",8828
stylus,noun,bút trâm,"Wherever the stylus had pressed, there was a tiny bump, that could easily be felt with the fingers.",Ở những chỗ đầu cây bút trâm nhấn xuống đều có một điểm nhỏ nhô lên có thể nhận biết dễ dàng bằng các ngón tay.,A sharp stick used in ancient times for writing in clay tablets; a sharp tool for engraving.,8829
garret,noun,gác xép,"And I studied in my little garret at the nurses'residence at Toronto General Hospital, not far from here.","Tôi học trong cái gác xép nhỏ bé của tôi ở khu tập thể y tá ở Bệnh viện Đa khoa Toronto, không xa chỗ này lắm.",An attic or semi-finished room just beneath the roof of a house.,8830
astound,adjective,làm kinh ngạc,"The riches of your banking may astound the world, but one day they will be your undoing!","Sự giàu có của các ngân hàng có thể làm kinh ngạc mọi người, và sẽ có ngày chúng sẽ hủy hoại các con!","To astonish, bewilder or dazzle.",8831
intimidated,adjective,sợ hãi,No wonder Moses was not intimidated by Pharaoh!,Không lạ gì khi Môi-se không sợ Pha-ra-ôn chút nào!,Affected by intimidation,8832
transcribe,verb,chép lại,AIR 20/5578; transcribed by Dan Ford for Warbird's Forum.),AIR 20/5578; sao chép lại bởi Dan Ford cho Warbird's Forum.),"To convert a representation of language, typically speech but also sign language, etc., to another representation. The term now usually implies the conversion of speech to text by a human transcriptionist with the assistance of a computer for word processing and sometimes also for speech recognition, the process of a computer interpreting speech and converting it to text.",8833
glamour,verb,sức mê hoặc,"Putting on “the helmet of salvation” involves keeping vividly in mind the marvelous blessings ahead, not allowing ourselves to be sidetracked by the glitter and glamour of the world.","Đội “sự cứu-chuộc làm mão trụ” bao hàm việc nhớ rõ trong trí từng chi tiết một những ân phước tuyệt diệu trước mắt, không để bị lạc bước bởi ánh sáng lấp lánh và sức mê hoặc của thế gian.","(countable) an item, motif, person, image that by association improves appearance",8834
notable,noun,đáng chú ý,"It was notable for supporting Visual Basic for Applications (VBA), which is unavailable in Office 2008.","Đáng chú ý , Office 2004 hỗ trợ Visual Basic for Applications (VBA), tính năng không có trong Office 2008.",(dated) Capable of being noted; noticeable; plain; evident.,8835
logo,noun,logo,They can use our logo on any PR or marketing materials you want.,Họ có thể sử dụng logo của chúng tôi trong tất cả các hoạt động PR hoặc marketing mà họ muốn.,A symbol or emblem that acts as a trademark or a means of identification of an institution or other entity.,8836
exclude,verb,loại trừ,There is no way to exclude YouTube.com nor mail.google.com at account level.,Không có cách nào để loại trừ youtube.com cũng như mail.google.com ở cấp tài khoản.,To bar (someone) from entering; to keep out.,8837
diagram,verb,giản đồ,"This diagram shows the body's lymphatic system,",Giản đồ này thể hiện hệ mạch bạch huyết,"A plan, drawing, sketch or outline to show how something works, or show the relationships between the parts of a whole.",8838
remarkable,adjective,đáng chú ý,"How will Jesus and the 144,000 display remarkable humility?",Làm thế nào Chúa Giê-su và 144.000 người thể hiện sự khiêm nhường đáng chú ý ?,"Worthy of being remarked or noticed; noticeable; conspicuous; hence, uncommon; extraordinary.",8839
accomplishment,noun,sự hoàn thành,It was a great feeling of accomplishment !”,Thật là một cảm giác tuyệt vời về sự hoàn thành !”,"The act of accomplishing; entire performance; completion; fulfillment; as, the accomplishment of an enterprise, of a prophecy, etc.",8840
editorial,adjective,biên tập,My editorial director and I went through them and,Chỉ đạo biên tập và tôi đã đọc chúng và,"Of, or relating to an editor, editing or an editorial.",8841
vocal,adjective,nói lớn tiếng,"Of course, our private prayers can also be vocalized .",Dĩ nhiên chúng ta cũng có thể nói lớn tiếng khi cầu nguyện riêng.,"Of or pertaining to the voice or speech; having voice; endowed with utterance; full of voice, or voices",8842
rival,noun,đối thủ,"* Hillel’s approach was considered more tolerant than that of his rival , Shammai.",* Phương pháp dạy của Hillel được xem là khoan dung hơn cách của đối thủ ông là Shammai.,"A competitor (person, team, company, etc.) who is well known to another and has similar skills and achievements. Defeating a rival may be a primary or necessary goal of a competitor.",8843
bespoke,adjective,cho biết,Everything is bespoke and exactly your size.,Tất cả mọi thứ đã được may sẵn và vừa với anh.,Simple past of bespeak.,8844
boutonniere,noun,lỗ khuy,Are you going to get him a boutonniere ?,Em sẽ mua hoa cài áo cho cậu ta chứ ?,"a small flower or bunch of flowers worn in a buttonhole or worn, pinned, to the lapel of a jacket.",8845
stiletto,adjective,dao găm nhỏ,"Eb Haynes of AllHipHop considered ""Suga Mama"" to be an embodiment of ""the woman wearing and buying $500 stiletto pumps.""","Eb Haynes của AllHipHop coi ""Suga Mama"" như một hiện thân của ""một người phụ nữ mặc và mua $500 dao găm nhỏ .""",Sharp and narrow like a stiletto.,8846
tulle,noun,vải tuyn,"They used black tulle netting on the pants and paired the dress with a transparent side-paneling, coupling it with a black and fuchsia-colored jacket embellished with the letter 'M' in Swarovski crystals.","Họ đã sử dụng vải tuyn đen lưới và kết hợp trang phục với những tấm trong suốt cùng chiếc áo khoác có hai màu đen và fuchisa với chữ in hoa ""M"" trong các miếng Swarovski.","A kind of silk lace or light netting, used for veils, etc.",8847
clog,verb,bít kín,"Eventually , when the pore gets clogged with build-up sebum mixed with dead skin ; acne is the result .","Cuối cùng , khi lỗ chân lông bị bít kín do sự tích tụ bã nhờn cùng với tế bào da chết , hậu quả là làm phát sinh mụn trứng cá .","A type of shoe with an inflexible, often wooden sole sometimes with an open heel.",8848
cravat,noun,ca vát,It's a cravat .,Nó là một cái ca - vát .,"A wide fabric band worn as a necktie by men, having long ends hanging in front.",8849
tiara,noun,mũ tiara,Break a nail off in your tiara ?,Bị gãy móng bởi cái mũ tiara ?,The papal crown.,8851
jodhpurs,noun,quần đi ngựa,There is a link to Jodhpur .,Thủ phủ huyện Jodhpur đóng ở Jodhpur .,"Flared riding trousers of heavy cloth, fitting tightly from knee to ankle.",8852
vest,noun,áo gi lê,Three-year-old girls usually wear hifu (a type of padded vest ) with their kimono.,Các bé gái lên ba thường mặc hifu (một loại áo gi lê đệm trong) với kimono.,(now rare) A loose robe or outer garment worn historically by men in Arabic or Middle Eastern countries.,8853
chenille,noun,dây viền,It's kind of like a chenille sweater-dress.,Nó giống như áo len làm bằng tua lụa vậy.,an extremely soft and bunchy fabric often used to make sweaters,8854
dungaree,noun,dungaree,I guess there ain't nothing much we can do about our dungarees .,Tôi đoán cũng chả làm gì nổi với mớ quần áo này cả.,"(uncountable) Heavy denim fabric, often blue; blue jean material.",8855
jersey,noun,áo nịt len,"Academic Rachel Moseley describes the combination of ""slim black trousers, flat ballet-style pumps and a fine black jersey "" as one of her signature looks alongside little black dresses, noting that this style was new at the time when women still wore skirts and high heels more often than trousers and flat shoes.","Học giả Rachel Moseley cho rằng ""những chiếc quần đen nhỏ, hài đế bằng theo kiểu ba-lê và áo nịt len đen"" là các trang phục nổi tiếng của bà, ngoài bộ đầm đen, nhận thấy phong cách này mới mẻ vào thời điểm đó, khi phụ nữ vẫn mặc váy và giày cao gót hơn là quần và giày đế bằng.","A garment knitted from wool, worn over the upper body.",8856
satin,adjective,xa tanh,"You woke up one morning in those satin sheets, rolled over, and there was this good-looking guy.",Buổi sáng em thức dậy trong những tấm drap xa tanh đó... phủ trên người và có gã đẹp trai này.,"Smooth and shiny, glossy. Particularly describing a type of paint.",8857
silk,noun,lụa,The silk chiffon Antoinette dress.,Cái váy voan lụa Antoinette.,(uncountable) A fine fiber excreted by the silkworm or other arthropod (such as a spider).,8858
