Name,Link
Maizy Chen's Last Chance,/lists/opzul2f2/maizy-chens-last-chance
Show Me a Sign,/lists/t43kmbs2/show-me-a-sign
Simon Sort of Says,/lists/ucmolk2q/simon-sort-of-says
The Manifestor Prophecy,/lists/xig7nitc/manifastor-prophecy
The Gray,/lists/5bhpxnsy/gray
The Marvellers,/lists/s3djcxi4/marvellers
The Mona Lisa Vanishes,/lists/kf532zb5/mona-lisa-vanishes
The Probability of Everything,/lists/jvi4hsel/probability-of-everything
Thirst,/lists/akqzvw64/thirst
Accountable,/lists/ztk622ey/accountable
All My Rage,/lists/sxbfvwmr/all-my-rage
As Long as the Lemon Trees Grow,/lists/d4rxtzbd/as-long-as-the-lemon-trees-grow
Chaos Theory,/lists/fnzhy3pf/chaos-theory
Dry,/lists/vdnaf7ny/dry
Give Me a Sign,/lists/xqjrpegg/give-me-a-sign
Hollow Fires,/lists/5tkbjimy/hollow-fires
I Must Betray You,/lists/dqu2ytxo/i-must-betray-you
Instructions for Dancing,/lists/wi337qtd/instructions-for-dancing
Invisible Son,/lists/ymtnpk2k/invisible-son
Love Radio,/lists/y7oakl6i/love-radio
Man Made Monsters,/lists/xtp4qrjq/man-made-monsters
Me (Moth),/lists/owxvhhmf/me-moth
One of Us Is Lying,/lists/ofvk7xy4/one-of-us-is-lying
Promise Boys,/lists/p6trcyvh/promise-boys
Rez Ball,/lists/r56e5y6n/rez-ball
The Girls I've Been,/lists/admnfjvf/girls-ive-been
The Lesbiana's Guide to Catholic School,/lists/gp7ue5xp/lesbianas-guide-to-catholic-school
The Sunbearer Trials,/lists/pztjpzdu/sunbearer-trials
The Weight of Blood,/lists/zuz4kaxz/weight-of-blood
Thieves' Gambit,/lists/dujqgc54/thieves-gambit
Truly Devious,/lists/apkg5r4l/truly-devious
Warrior Girl Unearthed,/lists/xxr5vmlx/warrior-girl-unearthed
We Deserve Monuments,/lists/eiljmoqw/we-deserve-monuments
You're Not Supposed to Die Tonight,/lists/7f6ppzco/youre-not-supposed-to-die-tonight
,/lists/yhy736ev/school-for-whatnots
Orlando: A Biography,/lists/tsk4u54s/orlando-a-biography
Peter Pan,/lists/lv6rbwor/peter-pan
,/lists/jqrjmgk2/unfadeable
,/lists/nys45d3v/boy-who-met-a-whale
,/lists/lg4lvjy7/dream-annie-dream
,/lists/qttvinbg/wayward-creatures
,/lists/vlqdtmzg/be-real-macy-weaver
,/lists/akqzvw64/thirst
,/lists/tzy3urli/ice-cream-machine
,/lists/hq2x5v7t/sofia-acosta-makes-a-scene
,/lists/mtvc6qis/falling-short
,/lists/r2jl53gr/superteacher-project
"Bud, Not Buddy",/lists/jpwceb2d/bud-not-buddy
Refugee,/lists/2i2p67wx/refugee
The Giver,/lists/lu4iprml/giver
The Wild Robot,/lists/sisqkbab/wild-robot
Free Lunch,/lists/aw6wassc/free-lunch
I Am Malala,/lists/kkjix4tr/i-am-malala
The Lightning Thief,/lists/lg2ugvyz/lightning-thief
Their Eyes Were Watching God,/lists/w5sgkmcj/their-eyes-were-watching-god
Crenshaw,/lists/vwctdvi6/crenshaw
On the Banks of Plum Creek,/lists/qmdbjdrv/on-the-banks-of-plum-creek
Romeo and Juliet,/lists/5xqyeass/romeo-and-juliet
The Great Gatsby,/lists/36dcwn7g/great-gatsby
To Kill a Mockingbird,/lists/bw6j2we3/to-kill-a-mockingbird
Of Mice and Men,/lists/2g2c3ynd/of-mice-and-men
Fahrenheit 451,/lists/73tsfezr/fahrenheit-451
Night,/lists/kiyp4rfs/night
Lord of the Flies,/lists/hm6dhsxm/lord-of-the-flies
The Crucible,/lists/5lfsycms/crucible
The Tragedy of Macbeth,/lists/f4aijrmv/tragedy-of-macbeth
Animal Farm,/lists/dhyygo6g/animal-farm
Julius Caesar,/lists/gfxq4ha3/julius-caesar
The Odyssey,/lists/vy6m6v54/odyssey
"The Tragedy of Hamlet, Prince of Denmark",/lists/gp2h3mum/tragedy-of-hamlet-prince-of-denmark
Frankenstein,/lists/72ofxrtn/frankenstein
The Giver,/lists/lu4iprml/giver
1984,/lists/z3vx7ukn/1984
A Raisin in the Sun,/lists/jg6ao4rg/raisin-in-the-sun
The Scarlet Letter,/lists/rbdjr4wy/scarlet-letter
Beowulf,/lists/7imftoaa/beowulf
The Outsiders,/lists/mexjffmh/outsiders
Narrative of the Life of Frederick Douglass,/lists/umwz3uwu/narrative-of-the-life-of-frederick-douglass
Things Fall Apart,/lists/r6cwi2dr/things-fall-apart
Born a Crime,/lists/fgyutrhj/born-a-crime
Their Eyes Were Watching God,/lists/w5sgkmcj/their-eyes-were-watching-god
The Things They Carried,/lists/mcyyurzq/things-they-carried
The Outsiders,/lists/mexjffmh/outsiders
The Giver,/lists/lu4iprml/giver
The Lightning Thief,/lists/lg2ugvyz/lightning-thief
Refugee,/lists/2i2p67wx/refugee
A Long Walk to Water,/lists/dq6ut6hu/long-walk-to-water
Freak the Mighty,/lists/ud6744rv/freak-the-mighty
To Kill a Mockingbird,/lists/bw6j2we3/to-kill-a-mockingbird
I Am Malala,/lists/kkjix4tr/i-am-malala
The Hunger Games,/lists/nvvaeoe3/hunger-games
A Midsummer Night's Dream,/lists/nfsq6utl/midsummer-nights-dream
Ghost,/lists/eg57pl3m/ghost
Esperanza Rising,/lists/6zody5y3/esperanza-rising
Brown Girl Dreaming,/lists/esrg7ttd/brown-girl-dreaming
Holes,/lists/ctmx4n72/holes
Hatchet,/lists/ph5srg6j/hatchet
Lord of the Flies,/lists/hm6dhsxm/lord-of-the-flies
The Diary of Anne Frank,/lists/ntdvw5pb/diary-of-anne-frank
The Story of My Life,/lists/jidycf2b/story-of-my-life
The Watsons Go to Birmingham,/lists/qli5ruox/watsons-go-to-birmingham
Tuck Everlasting,/lists/ibgf4nkz/tuck-everlasting
Animal Farm,/lists/dhyygo6g/animal-farm
Fever 1793,/lists/o7hvm5o5/fever-1793
Nothing But the Truth,/lists/5ivf5ty2/nothing-but-the-truth
Night,/lists/kiyp4rfs/night
"Bud, Not Buddy",/lists/jpwceb2d/bud-not-buddy
,/lists/fhlcxo7s/holler-of-the-fireflies
,/lists/havwwtup/tumble
,/lists/qwttvrj5/i-survived-the-great-alaska-earthquake-1964
,/lists/6ogrop4t/last-beekeeper
,/lists/htu5o3mh/drew-leclair-gets-a-clue
A First Time for Everything,/lists/hhybquao/first-time-for-everything
Gather,/lists/5miohrom/gather
The Lost Year,/lists/d23lnf6e/lost-year
Simon Sort of Says,/lists/ucmolk2q/simon-sort-of-says
More Than a Dream,/lists/ua6bkc2l/more-than-a-dream
Forget Me Not,/lists/zinjbsh4/forget-me-not
,/lists/5gut45as/complicated-calculus-and-cows-of-carl-paulsen
,/lists/dmlzzagv/undercover-latina
,/lists/jxu5f7io/karthik-delivers
,/lists/lu4wfyd6/sir-fig-newton-and-the-science-of-persistence
,/lists/bntptfjt/those-kids-from-fawn-creek
,/lists/s3djcxi4/marvellers
,/lists/tsk4u54s/orlando-a-biography
,/lists/nqnj6qou/black-boy-joy
,/lists/imbb3gjd/i-survived-the-california-wildfires-2018
,/lists/jrigrmwl/i-survived-the-galveston-hurricane-1900
,/lists/nwylrznj/i-survived-the-wellington-avalanche-1910
,/lists/bqzeak7l/i-survived-the-battle-of-d-day-1944
,/lists/vq6sirb5/i-survived-the-attack-of-the-grizzlies-1967
,/lists/jpomouks/i-survived-the-childrens-blizzard-1888
,/lists/2ryszorj/i-survived-the-hindenburg-disaster-1937
,/lists/6u7p6gdt/i-survived-the-joplin-tornado-2011
,/lists/lrzx2j7w/i-survived-the-great-chicago-fire-1871
,/lists/lsbwhjk6/i-survived-the-attacks-of-september-11-2001
,/lists/cayous3m/i-survived-the-destruction-of-pompeii-ad-79
,/lists/sm45pdh7/i-survived-the-nazi-invasion-1944
,/lists/zinjbsh4/forget-me-not
,/lists/ucmolk2q/simon-sort-of-says
,/lists/ro24eug7/henry-v
,/lists/5miohrom/gather
,/lists/2xeezrfo/i-survived-the-japanese-tsunami-2011
,/lists/6j7xtt3p/i-survived-the-battle-of-gettysburg-1863
,/lists/fnknq5ia/i-survived-the-san-francisco-earthquake-1906
,/lists/3qr7rrlw/national-black-poetry-day
,/lists/nvkqpisq/i-survived-hurricane-katrina-2005
