word,part_of_speech,meaning,example,example_meaning,definition,ID
trigonometric function,noun,Hàm lượng giác,Tick this button to use degree mode to measure angles. This is important for trigonometric functions only,Đánh dấu ô này để dùng độ trong việc đo góc. Tuỳ chọn này chỉ quan trọng đối với các hàm lượng giác,"(trigonometry) Any function of an angle expressed as the ratio of two of the sides of a right triangle that has that angle, or various other functions that subtract 1 from this value or subtract this value from 1 (such as the versed sine)",13329
trigonometry,noun,lượng giác,"So, I'm taking geometry, algebra two, trigonometry , chemistry.","Tôi đang phải học hình học, đại số, lượng giác và hoá học.","(mathematics) The branch of mathematics that deals with the relationships between the sides and the angles of triangles and the calculations based on them, particularly the trigonometric functions.",13330
cirrus cloud,noun,Mây ti,Cirrus uncinus is a type of cirrus cloud .,Cirrus uncinus là một loại mây cirrus ( mây ti ).,a wispy white cloud (usually of fine ice crystals) at a high altitude (4 to 8 miles),13331
agnosticism,noun,thuyết bất khả tri,Many people encourage agnosticism or outright atheism.,Nhiều người khuyến khích thuyết bất khả tri hoặc thuyết vô thần trắng trợn.,"The view that absolute truth or ultimate certainty is unattainable, especially regarding knowledge not based on experience or perceivable phenomena.",13334
ahimsa,noun,bất hại,"Chandragupta's grandson Ashoka embraced the Buddhist faith and became a great proselytizer in the line of the traditional Pali canon of Theravada Buddhism, insisting on non-violence to humans and animals ( ahimsa ), and general precepts regulating the life of lay people.","Cháu của Chandragupta Maurya là Ashoka Đại đế chấp đức tin Phật giáo và trở thành một người cải đạo vĩ đại trong giới luật Pali truyền thống của Phật giáo Nguyên thủy, nhấn mạnh vào không bạo lực với con người và các loài động vật (ahimsa - bất hại hay bất sát sinh), và chung giới luật quy định cuộc sống của người dân.","A doctrine of non-violence in Hinduism and Buddhism, concerned with the sacredness of all living things and an effort to avoid causing harm to them.",13335
amish,adjective,người Amish,And Amish .,Và theo đạo Tin lành .,"A strict Anabaptist sect living mainly in Pennsylvania, Ohio and Indiana.",13337
angel,noun,thiên thần,DO YOU believe that you have a guardian angel ?,BẠN có tin rằng mình có một thiên thần hộ mệnh không?,"A divine and supernatural messenger from a deity, or other divine entity.",13339
apostle,noun,tông đồ,In the words of the apostle Paul to the Corinthians:,Trích lời của tông đồ Paul trước người Cô-rinh-tô:,"A missionary, or leader of a religious mission, especially one in the early Christian Church (but see Apostle).",13341
baptism,noun,lễ rửa tội,The only sacrament he can perform is baptism .,Nghi thức duy nhất mà ông ấy có thể thực hiện là lễ rửa tội .,The Christian sacrament in which one is anointed with or submerged in water and sometimes given a name.,13343
baptize,verb,rửa tội,"If Hitler accepted Jesus into his heart and got baptized , he'd be saved.","Nếu Hitler đón nhận chúa bằng cả trái tim và được rửa tội , hắn sẽ được cứu rỗi.","To sprinkle or pour water over, or to immerse in water, as a spiritual cleansing process in the rite of Christian baptism.",13344
bible,noun,kinh thánh,Many sincere ones have thus heard the good news and have started to study the Bible .,Nhiều người thành thật do đó nghe được tin mừng và đã bắt đầu học hỏi Kinh Thánh .,"A comprehensive manual that describes something. (e.g., handyman’s bible).",13345
agribusiness,noun,kinh doanh nông nghiệp,The way we got here is because of big agribusiness .,Chúng tôi đến đây là vì nền nông nghiệp kinh doanh lớn.,"big business connected to agriculture, either owning or operating large scale farms, or catering to those who do.",13346
air pollution,noun,Ô nhiễm không khí,The officials are engaged in a battle to reduce air pollution .,Các quan chức đang tham gia vào một chiến dịch để giảm ô nhiễm không khí .,The contamination of the atmosphere by noxious gases and particulates.,13347
birth rate,noun,tỷ lệ sinh đẻ,High birth rates and conversion were cited as the reason for Christian population growth.,Tỷ lệ sinh đẻ cao và cải đạo đã được trích dẫn như là lý do cho sự gia tăng dân số Kitô giáo.,Alternative spelling of birthrate.,13348
buffer state,noun,nước đệm,Buffer state,Quốc gia vùng đệm,a nation lying between potentially hostile nations.,13349
city-state,noun,thành quốc,The Holy See and the Vatican City state are two separate and distinct entities.,Thành quốc Vatican và Tòa Thánh là hai thực thể riêng biệt.,Alternative spelling of [i]city state[/i],13350
arroz con pollo,noun,Cơm gà,"Food writer Elisabeth Lambert Ortiz, pointing out the international aspects of the dish, notes the origin of Arroz con Pollo in the Spanish forms of pilaf, already reflecting international influences: chicken was brought from India and rice from Asia; saffron (used for the yellow colour in Spain, instead of annatto) was introduced by Phoenician traders; tomatoes and peppers (also known as sofrito) are natives of the Americas.","Nhà thực phẩm học Elisabeth Lambert Ortiz, trong khi đề cập vào các khía cạnh quốc tế của món ăn này đã lưu ý rằng nguồn gốc của nó ở Tây Ban Nha dưới dạng cơm thập cẩm và đã được phản ánh là có ảnh hưởng quốc tế trong việc hình thành món ăn, gà được đưa từ Ấn Độ và gạo từ châu Á thông qua việc giới thiệu từ các thương nhân Phoenicia còn cà chua và ớt (còn gọi là sofrito) lại là của người bản địa ở châu Mỹ.",rice and chicken cooked together Spanish style; highly seasoned especially with saffron,13352
agrarian,adjective,ruộng đất,"So, we moved from an agrarian economy to an industrial economy.",Chúng ta đã chuyển từ kinh tế nông nghiệp sang công nghiệp.,"Of, or relating to, the ownership, tenure and cultivation of land",13359
camel,adjective,con lạc đà,"Shot straight down, so these are the shadows of the camels .","Chụp thẳng từ trên xuống, kia là bóng của những con lạc đà .","A beast of burden, much used in desert areas, of the genus camelus.",13361
chimpanzee,noun,tinh tinh,What about humans? You think you're smarter than a chimpanzee ?,Còn loài người thì sao? Bạn nghĩ rằng mình thông minh hơn những con tinh tinh ?,"A great ape of the genus Pan, native to Africa, and believed by biologists to be the closest extant relative to humans.",13363
bamboo,noun,tre,"Detainees described performing menial labor for long periods processing cashews, farming, sewing clothing and shopping bags, working in construction, and manufacturing products made from wood, plastic, bamboo , and rattan.","Các trại viên kể rằng họ phải làm những công việc chân tay trong thời gian kéo dài, như chế biến hạt điều, làm nông nghiệp, may quần áo và túi mua hàng, xây dựng và gia công các mặt hàng đồ gỗ, nhựa, mây tre .","A plant; a grass of the Poaceae family, characterised by its woody, hollow, round, straight, jointed stem.",13364
black pudding,noun,dồi,Black pudding ?,Bánh pudding đen không?,"A sausage, made from pork blood, oats and spices; eaten at breakfast and combined in starters and salads.",13369
bouillabaisse,noun,món buiabet,Bouillabaisse .,Bouillabaisse . ( Cá nấu rượu vang ),"A bouillabaisse, a type of French fish soup",13371
air mass,noun,errorTry again,Air mass classification involves three letters.,Việc phân loại không khí bao gồm ba chữ cái.,"a widespread body of air, the properties of which can be identified as:",13372
ablation,noun,sự cắt bỏ,Glaciers form where the accumulation of snow and ice exceeds ablation .,Sông băng hình thành ở nơi mà sự tích lũy tuyết và băng vượt quá sự tiêu mòn .,A carrying or taking away; removal.,13374
advection,noun,bình lưu,Another commonly advected quantity is energy or enthalpy.,Các đại lượng bình lưu phổ biến khác là entanpi hay năng lượng.,"The horizontal movement of a body of atmosphere (or other fluid) along with a concomitant transport of its temperature, humidity etc.",13375
anticyclone,noun,xoáy nghịch,"On April 4 a rare anticyclonic tornado struck West Bend, Wisconsin killing three people.","Ngày 04 tháng 4 một cơn lốc xoáy xoáy nghịch hiếm xảy West Bend, Wisconsin giết chết ba người.",(meteorology) a system of winds that spiral out from a centre of high pressure,13376
acculturation,noun,Tiếp biến văn hóa,"At this group level, acculturation often results in changes to culture, religious practices, health care , and other social institutions.","Ở cấp độ nhóm, tiếp biến văn hóa thường dẫn đến những thay đổi về văn hóa, phong tục, và các tổ chức xã hội.",A process by which the culture of an isolated society changes on contact with a different one,13377
balance of power,noun,sự cân bằng quyền lực,"♫ a balance of power , ♫","♫ một sự cân bằng quyền lực , ♫","A situation of equilibrium in which no country is powerful enough to control, or threaten the interests of, the others.",13378
