word,part_of_speech,meaning,example,example_meaning,definition,ID
constructive,adjective,suy diễn,"Let me give you one more example of perception as this active, constructive process.","Tôi xin đưa thêm 1 ví dụ về nhận thức như là một hoạt động chủ động, một quá trình suy diễn .",Relating to construction.,4447
manageable,adjective,dễ sử dụng,"Let us restrict it to "" killed "" so that we may have a manageable figure.","Hãy giới hạn chỉ giết thôi, như vậy chúng ta sẽ có 1 số liệu dễ sử dụng hơn.",Capable of being managed; governable; tractable; subservient.,4448
gravity,noun,trọng lực,Two facts. The first is that gravity acts on all objects in the same way.,"Có hai sự thật: Một là, trọng lực tác động lên mọi vật theo cùng một cách.","Resultant force on Earth's surface, of the attraction by the Earth's masses, and the centrifugal pseudo-force caused by the Earth's rotation.",4449
stimulus,noun,sự kích thích,"And this is remarkable, because it's a remarkably simple stimulus .","Và nó rất là thú vị, bởi đây là một sự kích thích đơn giản dễ chú ý.",(physiology) Something external that elicits or influences a physiological or psychological activity or response.,4450
nutrient,adjective,chất dinh dưỡng,It's got nutrients in it.,Nó chứa chất dinh dưỡng trong đó,"A source of nourishment, such as food, that can be metabolized by an organism to give energy and build tissue.",4451
sorority,noun,liên đoàn bà xờ,You started a sorority ?,Con tổ chức một hội nữ sinh sao?,A group of girls or women associated for a common purpose; a sisterhood.,4452
radiation,noun,bức xạ,SPACE is a dangerous place filled with lethal radiation and meteoroids.,Vũ trụ là một nơi nguy hiểm đầy các bức xạ chết người và thiên thạch.,"The shooting forth of anything from a point or surface, like the diverging rays of light; as, the radiation of heat.",4453
lesion,verb,thương tổn,Skin lesions are spreading all over his body.,Thương tổn ở da đang lan rộng khắp người.,A wound or injury.,4454
ooze,verb,rỉ ra,"They're opening up, and the fatty tissues are oozing out.",Chúng hở miệng và mô béo đang rỉ ra từ đó.,Potion of vegetable matter used for leather tanning.,4455
premises,noun,cơ sở,Are the premises warranted?,Các cơ sở có được đảm bảo không?,"(plural only; not used in singular form) land, and all the built structures on it, especially when considered as a single place.",4456
gargoyle,noun,miệng máng xối,Gargoyles and demons.,Gargoyles và Ác Quỷ.,A carved grotesque figure on a spout which conveys water away from the gutters.,4457
torque,verb,mômen,"Where a large inrush current and high starting torque can be permitted, the motor can be started across the line, by applying full line voltage to the terminals (direct-on-line, DOL).","Khi có thể khởi động với mômen khởi động lớn và dòng khởi động cao, động cơ có thể được khởi động trên đường dây, bằng cách áp dụng đường dây điện áp đầy đủ cho các thiết bị đầu cuối (trực tiếp, DOL).","A rotational or twisting effect of a force; a moment of force. Torque is measured as an equivalent straight line force multiplied by the distance from the axis of rotation, hence the SI unit Newton-metre (Nm) or imperial unit foot-pound (ft.lbf).",4458
transmission,noun,sự truyền,"The first, to prevent mother- to- child transmission .","Đầu tiên, để ngăn chặn sự truyền nhiễm từ mẹ sang con.","The act of transmitting, e.g. data or electric power.",4459
relay,verb,tiếp âm,What's a relay tower?,Tháp tiếp âm là gì?,(electronics) An electrical actuator that allows a relatively small electrical voltage or current to control a larger voltage or current.,4460
hacker,noun,hacker,Hackers represent an exceptional force for change in the 21st century.,Các hacker đại diện cho một lực lượng đặc biệt cho sự chuyển dịch trong thế kỳ 21.,"Something which hacks, a tool or device for hacking.",4461
virus,noun,virus,It's aimed at making the virus hit with maximum impact.,Nó là nhằm mục đích làm cho virus có tác động tối đa.,"(archaic) Venom, as produced by a poisonous animal etc.",4462
profile,verb,hình dạng,"The bottom has a very uneven profile , it is covered with silt, and contains numerous trenches of various size and shape in the northern part.","Đáy hồ có hình dạng rất không đồng đều, nó được bao phủ bằng phù sa, và chứa rất nhiều khe rãnh có kích thước và hình dạng khác nhau ở phần phía bắc.",(uncountable) prominence; noticeability,4464
picayune,adjective,hèn hạ,Us and our picayune neighbours.,Chúng ta và những người Picayune láng giềng.,"Petty, trivial; of little consequence; small and of little importance; picayunish;",4465
adjustment,noun,sự điều chỉnh,"As time went by, new assignments prompted me to make more adjustments .","Với thời gian, những nhiệm vụ mới đã thôi thúc tôi có thêm sự điều chỉnh .",a small change; a minor correction; a modification,4466
synthetic,adjective,tổng hợp,You mean the one with some kind of synthetic sequence you refuse to explain?,Cái có đoạn gien tổng hợp cô không giải thích ấy hả?,"Of, or relating to synthesis.",4467
demographic,noun,nhân khẩu học,"We want a key demographic to get on board, and then...",Chúng ta phải điều tra nhân khẩu học rồi sau đó...,Of or pertaining to demography.,4468
varied,adjective,khác nhau,Seasonal conditions vary around the globe.,Trên khắp địa cầu có nhiều mùa khác nhau .,Simple past tense and past participle of vary.,4469
genealogy,noun,phả hệ,"We can also see trees being used to map genealogy ,","Chúng ta cũng thấy những cây phả hệ ,","(countable) The descent of a person, family, or group from an ancestor or ancestors; lineage or pedigree.",4470
monitor,verb,giám sát,We can monitor your vital signs from anywhere on the planet.,Chúng tôi có thể giám sát dấu hiệu sự sống của anh bất cứ đâu trên hành tin.,Someone who watches over something; a person in charge of something or someone.,4471
efficiency,noun,hiệu quả,How did this homeless man learn to kill so efficiently ?,Làm sao tên vô gia cư này học được cách giết người hiệu quả ?,The extent to which time is well used for the intended task.,4472
petition,noun,đơn,"Outside the jail, the whole country went into a frenzy, some attacking me badly, and others supportive and even collecting signatures in a petition to be sent to the king to release me.","Bên ngoài nhà tù, cả đất nước phẫn nộ, người thì chỉ trích tôi nặng nề, người khác lại ủng hộ và còn thu thập các chữ ký vào đơn thỉnh cầu gửi cho nhà vua xin thả tôi ra.","A formal, written request made to an official person or organized body, often containing many signatures.",4473
acquiesce,verb,nhận,"I asked for it back, they acquiesced .","Tôi muốn có lại nó, họ đã chấp nhận","(intransitive) To concur upon conviction; as, to acquiesce in an opinion; to assent to; usually, to concur, not heartily but so far as to forbear opposition.",4474
chromosome,noun,nhiễm sắc thể,And we'll come back to chromosomes in a minute.,Chúng ta sẽ nói về nhiễm sắc thể sau một phút.,"(biology, cytology) A structure in the cell nucleus that contains DNA, histone protein, and other structural proteins.",4475
ambient,adjective,chung quanh,Show specified diffuse and ambient light,Hiển thị ánh sáng chung quanh và khuếch tán đã xác định,Encompassing on all sides; surrounding; encircling; enveloping.,4476
fascinating,adjective,làm mê,Fascinating .,Thật hấp dẫn .,Having interesting qualities; captivating; attractive.,4477
sedative,adjective,thuốc giảm đau,He's had a sedative .,Anh ấy vừa được tiêm thuốc giảm đau .,"An agent or drug that sedates, having a calming or soothing effect, or inducing sleep.",4478
bloc,noun,khối,"Actually, my bloc gained seats more than eight weeks ago.",Thực tế là khối của tôi đã tăng thêm ghế từ 8 tuần trước.,a group of voters or politicians who share common goals,4479
chancellor,noun,thủ tướng,"But the chancellor spoke one truth, if only one.","Nhưng tên thủ tướng nói đúng một điều, Duy nhất một điều.","A judicial court of chancery, which in England and in the United States is distinctively a court with equity jurisdiction.",4480
preposterous,adjective,vô lý,Do you find such positions sound or preposterous ?,Bạn thấy những lập luận ấy có cơ sở—hay vô lý ?,"Absurd, or contrary to common sense.",4481
annex,verb,chái,"Gies stated that every year she spent the entire day of 4 August in mourning, the date those in the Annex were arrested.","Gies cho rằng bà thường dành trọn cả buổi sáng ngày 4/8 hằng năm, ngày mà mọi người trong chái nhà bị bắt.","An addition, an extension.",4482
devastate,verb,phá phách,Women found him devastating .,Phụ nữ thấy anh ta thật phá phách .,"To ruin many or all things over a large area, such as most or all buildings of a city, or cities of a region, or trees of a forest.",4483
quota,noun,chỉ tiêu,"For instance, this shot- quota thing we got going.","Ví dụ, cái chỉ tiêu vé phạt chúng tôi đang thi hành này.",A proportional part or share; the share or proportion assigned to each in a division.,4484
influential,adjective,có thế lực,"Some 80 years ago, influential Seventh-Day Adventist E.","Khoảng 80 năm trước, một người theo đạo Cơ đốc có thế lực là E.",A person who has influence,4485
steep,adjective,dốc,"The Albera is highly resistant to cold, though susceptible to heat, and is well adapted to the steep terrain of the Albera Massif.","Albera có khả năng chịu lạnh cao, mặc dù dễ bị ảnh hưởng bởi nhiệt độ, và thích nghi tốt với địa hình dốc của khối núi Albera.","Of a near-vertical gradient; of a slope, surface, curve, etc. that proceeds upward at an angle near vertical.",4486
